sweep,kind,shell,n_cells,n_anchors,mean_E,coll,mean_q,shell_n
1444,closed,3,1101.0,100,1.70093,0.06994,5.63518,11.01
1444,virtual,1,200.0,50,1.77682,0.1,5.32917,4.0
1444,virtual,2,368.0,50,1.72299,0.0788,5.64402,7.36
1444,virtual,3,551.0,50,1.79021,0.09619,5.76376,11.02
1446,closed,1,400.0,100,1.78126,0.0975,5.25917,4.0
1446,closed,2,705.0,100,1.6898,0.06383,5.61418,7.05
1446,closed,3,1088.0,100,1.72402,0.07812,5.65043,10.88
1446,virtual,1,200.0,50,1.68974,0.065,5.27083,4.0
1446,virtual,2,343.0,50,1.77251,0.09621,5.64674,6.86
1446,virtual,3,545.0,50,1.78182,0.09725,5.77492,10.9
1448,closed,1,400.0,100,1.76573,0.0875,5.24125,4.0
1448,closed,2,701.0,100,1.74054,0.08274,5.60889,7.01
1448,closed,3,1083.0,100,1.72393,0.07849,5.65112,10.83
1448,virtual,1,200.0,50,1.66113,0.055,5.375,4.0
1448,virtual,2,361.0,50,1.73434,0.08033,5.60111,7.22
1448,virtual,3,537.0,50,1.7361,0.07821,5.78274,10.74
1450,closed,1,400.0,100,1.76804,0.095,5.26833,4.0
1450,closed,2,692.0,100,1.72676,0.07659,5.61296,6.92
1450,closed,3,1094.0,100,1.70813,0.07038,5.64046,10.94
1450,virtual,1,200.0,50,1.70454,0.07,5.31167,4.0
1450,virtual,2,368.0,50,1.7468,0.08696,5.54303,7.36
1450,virtual,3,525.0,50,1.73204,0.0819,5.63968,10.5
1452,closed,1,400.0,100,1.73638,0.0825,5.26,4.0
1452,closed,2,701.0,100,1.7358,0.08131,5.60461,7.01
1452,closed,3,1082.0,100,1.72738,0.07763,5.65804,10.82
1452,virtual,1,200.0,50,1.75753,0.095,5.28083,4.0
1452,virtual,2,358.0,50,1.80445,0.10335,5.61918,7.16
1452,virtual,3,546.0,50,1.72561,0.07692,5.65079,10.92
1454,closed,1,400.0,100,1.7718,0.0975,5.25917,4.0
1454,closed,2,704.0,100,1.76393,0.08807,5.60369,7.04
1454,closed,3,1092.0,100,1.74737,0.08516,5.64759,10.92
1454,virtual,1,200.0,50,1.76912,0.09,5.25583,4.0
1454,virtual,2,354.0,50,1.69443,0.0678,5.66996,7.08
1454,virtual,3,572.0,50,1.70347,0.07168,5.73019,11.44
1456,closed,1,400.0,100,1.70007,0.0675,5.26917,4.0
1456,closed,2,694.0,100,1.75,0.0879,5.60663,6.94
1456,closed,3,1093.0,100,1.70325,0.07045,5.65432,10.93
1456,virtual,1,200.0,50,1.73722,0.08,5.40417,4.0
1456,virtual,2,376.0,50,1.72328,0.07713,5.5953,7.52
1456,virtual,3,547.0,50,1.70681,0.06947,5.77057,10.94
1458,closed,1,400.0,100,1.74441,0.085,5.26708,4.0
1458,closed,2,691.0,100,1.7101,0.07236,5.58611,6.91
1458,closed,3,1088.0,100,1.70023,0.06985,5.66544,10.88
1458,virtual,1,200.0,50,1.71426,0.075,5.28167,4.0
1458,virtual,2,377.0,50,1.77888,0.09284,5.53581,7.54
1458,virtual,3,567.0,50,1.70187,0.06878,5.69724,11.34
1460,closed,1,400.0,100,1.71889,0.075,5.25833,4.0
1460,closed,2,694.0,100,1.71986,0.07781,5.5927,6.94
1460,closed,3,1092.0,100,1.7213,0.07692,5.6572,10.92
1460,virtual,1,200.0,50,1.83224,0.12,5.25833,4.0
1460,virtual,2,376.0,50,1.66681,0.05851,5.5594,7.52
1460,virtual,3,551.0,50,1.75346,0.0853,5.71748,11.02
1462,closed,1,400.0,100,1.68114,0.0625,5.25333,4.0
1462,closed,2,686.0,100,1.79142,0.10204,5.59159,6.86
1462,closed,3,1089.0,100,1.72558,0.07805,5.6558,10.89
1462,virtual,1,200.0,50,1.7356,0.08,5.39583,4.0
1462,virtual,2,362.0,50,1.76235,0.09392,5.5953,7.24
1462,virtual,3,558.0,50,1.67528,0.06631,5.76643,11.16
1464,closed,1,400.0,100,1.67221,0.0575,5.255,4.0
1464,closed,2,689.0,100,1.75906,0.08708,5.60692,6.89
1464,closed,3,1102.0,100,1.71269,0.0735,5.62871,11.02
1464,virtual,1,200.0,50,1.82769,0.115,5.25417,4.0
1464,virtual,2,387.0,50,1.72448,0.07494,5.58872,7.74
1464,virtual,3,531.0,50,1.73139,0.08286,5.74105,10.62
1466,closed,1,400.0,100,1.72206,0.0775,5.25917,4.0
1466,closed,2,699.0,100,1.72147,0.07582,5.58298,6.99
1466,closed,3,1086.0,100,1.71652,0.07643,5.65224,10.86
1466,virtual,1,200.0,50,1.65396,0.045,5.35417,4.0
1466,virtual,2,379.0,50,1.78221,0.09763,5.59323,7.58
1466,virtual,3,541.0,50,1.69154,0.06654,5.73629,10.82
1468,closed,1,400.0,100,1.68818,0.0675,5.25583,4.0
1468,closed,2,700.0,100,1.72062,0.07714,5.57714,7.0
1468,closed,3,1093.0,100,1.69481,0.0677,5.65447,10.93
1468,virtual,1,200.0,50,1.72996,0.07,5.08917,4.0
1468,virtual,2,344.0,50,1.72809,0.0814,5.45591,6.88
1468,virtual,3,483.0,50,1.76068,0.08282,5.70324,9.66
1470,closed,1,400.0,100,1.79925,0.1025,5.25458,4.0
1470,closed,2,702.0,100,1.69791,0.06695,5.57384,7.02
1470,closed,3,1086.0,100,1.72398,0.07643,5.6504,10.86
1470,virtual,1,200.0,50,1.8037,0.1,5.30083,4.0
1470,virtual,2,361.0,50,1.69711,0.07202,5.62696,7.22
1470,virtual,3,552.0,50,1.77725,0.09239,5.7189,11.04
1472,closed,1,400.0,100,1.78387,0.095,5.25833,4.0
1472,closed,2,698.0,100,1.71374,0.07163,5.56375,6.98
1472,closed,3,1089.0,100,1.69301,0.06703,5.64509,10.89
1472,virtual,1,200.0,50,1.77834,0.095,5.44417,4.0
1472,virtual,2,421.0,50,1.77371,0.09026,5.51544,8.42
1472,virtual,3,643.0,50,1.66669,0.06065,5.64282,12.86
1474,closed,1,400.0,100,1.68373,0.0625,5.25958,4.0
1474,closed,2,697.0,100,1.75308,0.08608,5.57891,6.97
1474,closed,3,1095.0,100,1.76839,0.09315,5.63851,10.95
1474,virtual,1,200.0,50,1.80117,0.105,5.1925,4.0
1474,virtual,2,364.0,50,1.685,0.06044,5.50275,7.28
1474,virtual,3,559.0,50,1.68136,0.06261,5.6285,11.18
1476,closed,1,400.0,100,1.68755,0.065,5.26333,4.0
1476,closed,2,693.0,100,1.76775,0.09235,5.5861,6.93
1476,closed,3,1088.0,100,1.7109,0.07169,5.6417,10.88
1476,virtual,1,200.0,50,1.64168,0.045,5.34583,4.0
1476,virtual,2,376.0,50,1.772,0.09309,5.52527,7.52
1476,virtual,3,541.0,50,1.73747,0.08318,5.65896,10.82
1478,closed,1,400.0,100,1.75246,0.0875,5.25875,4.0
1478,closed,2,690.0,100,1.7165,0.07246,5.58575,6.9
1478,closed,3,1089.0,100,1.73093,0.07805,5.6431,10.89
1478,virtual,1,200.0,50,1.76036,0.09,5.27083,4.0
1478,virtual,2,350.0,50,1.71713,0.07143,5.5519,7.0
1478,virtual,3,562.0,50,1.747,0.08897,5.59757,11.24
1480,closed,1,400.0,100,1.64878,0.055,5.25708,4.0
1480,closed,2,697.0,100,1.74851,0.08465,5.57915,6.97
1480,closed,3,1086.0,100,1.73841,0.08195,5.63935,10.86
1480,virtual,1,200.0,50,1.67842,0.06,5.3725,4.0
1480,virtual,2,351.0,50,1.65838,0.05698,5.62061,7.02
1480,virtual,3,530.0,50,1.68384,0.06415,5.71447,10.6
1482,closed,1,400.0,100,1.70248,0.0725,5.26458,4.0
1482,closed,2,687.0,100,1.75003,0.08588,5.59292,6.87
1482,closed,3,1082.0,100,1.70764,0.07486,5.64002,10.82
1482,virtual,1,200.0,50,1.73231,0.085,5.47667,4.0
1482,virtual,2,385.0,50,1.74276,0.08831,5.59437,7.7
1482,virtual,3,586.0,50,1.79377,0.1041,5.74204,11.72
1484,closed,1,400.0,100,1.7327,0.08,5.25792,4.0
1484,closed,2,695.0,100,1.73134,0.08058,5.57914,6.95
1484,closed,3,1080.0,100,1.73818,0.08333,5.65139,10.8
1484,virtual,1,200.0,50,1.71018,0.075,5.385,4.0
1484,virtual,2,385.0,50,1.71337,0.07532,5.56364,7.7
1484,virtual,3,585.0,50,1.75624,0.08718,5.6114,11.7
1486,closed,1,400.0,100,1.69561,0.0725,5.26,4.0
1486,closed,2,695.0,100,1.70697,0.0705,5.58585,6.95
1486,closed,3,1085.0,100,1.75436,0.08571,5.653,10.85
1486,virtual,1,200.0,50,1.72621,0.075,5.4125,4.0
1486,virtual,2,356.0,50,1.73754,0.08427,5.72331,7.12
1486,virtual,3,571.0,50,1.66539,0.05954,5.72096,11.42
1488,closed,1,400.0,100,1.7242,0.0775,5.25417,4.0
1488,closed,2,690.0,100,1.73091,0.07971,5.58768,6.9
1488,closed,3,1076.0,100,1.67817,0.06134,5.66868,10.76
1488,virtual,1,200.0,50,1.68821,0.07,5.3125,4.0
1488,virtual,2,339.0,50,1.69124,0.06785,5.66028,6.78
1488,virtual,3,513.0,50,1.73192,0.07797,5.85315,10.26
1490,closed,1,400.0,100,1.73147,0.075,5.25792,4.0
1490,closed,2,704.0,100,1.78325,0.09659,5.55256,7.04
1490,closed,3,1091.0,100,1.74479,0.08341,5.6601,10.91
1490,virtual,1,200.0,50,1.70922,0.07,5.27917,4.0
1490,virtual,2,360.0,50,1.85158,0.125,5.64074,7.2
1490,virtual,3,542.0,50,1.74393,0.08303,5.77829,10.84
1492,closed,1,400.0,100,1.71466,0.075,5.24417,4.0
1492,closed,2,697.0,100,1.7202,0.07747,5.55667,6.97
1492,closed,3,1082.0,100,1.76409,0.08965,5.66852,10.82
1492,virtual,1,200.0,50,1.58613,0.03,5.41083,4.0
1492,virtual,2,345.0,50,1.66118,0.06087,5.66908,6.9
1492,virtual,3,558.0,50,1.74353,0.08423,5.68937,11.16
1494,closed,1,400.0,100,1.70142,0.0675,5.25,4.0
1494,closed,2,692.0,100,1.72237,0.07948,5.58502,6.92
1494,closed,3,1083.0,100,1.73911,0.08126,5.65128,10.83
1494,virtual,1,200.0,50,1.80894,0.105,5.29417,4.0
1494,virtual,2,334.0,50,1.67783,0.06587,5.57635,6.68
1494,virtual,3,526.0,50,1.75324,0.08745,5.69265,10.52
1496,closed,1,400.0,100,1.72996,0.0775,5.25,4.0
1496,closed,2,684.0,100,1.72407,0.07895,5.61062,6.84
1496,closed,3,1076.0,100,1.70519,0.0697,5.65768,10.76
1496,virtual,1,200.0,50,1.71755,0.075,5.36,4.0
1496,virtual,2,360.0,50,1.69716,0.06667,5.65046,7.2
1496,virtual,3,536.0,50,1.72831,0.07836,5.80908,10.72
1498,closed,1,400.0,100,1.73913,0.085,5.23083,4.0
1498,closed,2,684.0,100,1.72745,0.07895,5.59844,6.84
1498,closed,3,1068.0,100,1.79919,0.10112,5.66854,10.68
1498,virtual,1,200.0,50,1.68645,0.065,5.2375,4.0
1498,virtual,2,356.0,50,1.68125,0.0618,5.52107,7.12
1498,virtual,3,545.0,50,1.81307,0.10642,5.70122,10.9
1500,closed,1,400.0,100,1.75667,0.09,5.2275,4.0
1500,closed,2,701.0,100,1.74369,0.08131,5.55445,7.01
1500,closed,3,1070.0,100,1.72559,0.08037,5.65779,10.7
1500,virtual,1,200.0,50,1.68386,0.065,5.44583,4.0
1500,virtual,2,360.0,50,1.75453,0.08889,5.69398,7.2
1500,virtual,3,570.0,50,1.75885,0.09123,5.76901,11.4
1502,closed,1,400.0,100,1.69203,0.065,5.23292,4.0
1502,closed,2,695.0,100,1.76036,0.09065,5.56882,6.95
1502,closed,3,1074.0,100,1.72074,0.07728,5.64168,10.74
1502,virtual,1,200.0,50,1.76248,0.085,5.305,4.0
1502,virtual,2,349.0,50,1.78524,0.10029,5.64613,6.98
1502,virtual,3,553.0,50,1.71748,0.07595,5.75497,11.06
1504,closed,1,400.0,100,1.70392,0.0725,5.2225,4.0
1504,closed,2,693.0,100,1.68755,0.06349,5.55387,6.93
1504,closed,3,1066.0,100,1.73644,0.0788,5.65963,10.66
1504,virtual,1,200.0,50,1.71366,0.075,5.5375,4.0
1504,virtual,2,378.0,50,1.82373,0.11111,5.68254,7.56
1504,virtual,3,627.0,50,1.73442,0.07974,5.67119,12.54
1506,closed,1,400.0,100,1.73882,0.08,5.20833,4.0
1506,closed,2,693.0,100,1.77829,0.09812,5.55556,6.93
1506,closed,3,1059.0,100,1.68841,0.06516,5.65691,10.59
1506,virtual,1,200.0,50,1.7874,0.095,5.32417,4.0
1506,virtual,2,375.0,50,1.71955,0.07733,5.62933,7.5
1506,virtual,3,554.0,50,1.74375,0.08664,5.76354,11.08
1508,closed,1,400.0,100,1.68635,0.065,5.20333,4.0
1508,closed,2,698.0,100,1.77015,0.08883,5.57975,6.98
1508,closed,3,1049.0,100,1.72559,0.07722,5.67969,10.49
1508,virtual,1,200.0,50,1.75043,0.085,5.2725,4.0
1508,virtual,2,353.0,50,1.6673,0.05949,5.58121,7.06
1508,virtual,3,522.0,50,1.70062,0.06897,5.68934,10.44
1510,closed,1,400.0,100,1.74784,0.085,5.21958,4.0
1510,closed,2,686.0,100,1.73531,0.08163,5.59378,6.86
1510,closed,3,1061.0,100,1.76673,0.09331,5.6442,10.61
1510,virtual,1,200.0,50,1.70762,0.07,5.365,4.0
1510,virtual,2,371.0,50,1.71625,0.07008,5.59254,7.42
1510,virtual,3,564.0,50,1.72791,0.07801,5.6776,11.28
1512,closed,1,400.0,100,1.64402,0.0525,5.23083,4.0
1512,closed,2,694.0,100,1.735,0.08357,5.59774,6.94
1512,closed,3,1058.0,100,1.73562,0.08129,5.66619,10.58
1512,virtual,1,200.0,50,1.63588,0.05,5.3925,4.0
1512,virtual,2,359.0,50,1.68438,0.06407,5.66992,7.18
1512,virtual,3,578.0,50,1.71847,0.07785,5.73068,11.56
1514,closed,1,400.0,100,1.64988,0.055,5.215,4.0
1514,closed,2,697.0,100,1.67679,0.06169,5.57389,6.97
1514,closed,3,1047.0,100,1.69748,0.06686,5.68274,10.47
1514,virtual,1,200.0,50,1.85125,0.12,5.18167,4.0
1514,virtual,2,371.0,50,1.66845,0.0593,5.42228,7.42
1514,virtual,3,537.0,50,1.71469,0.07449,5.6496,10.74
1516,closed,1,400.0,100,1.71964,0.075,5.20917,4.0
1516,closed,2,699.0,100,1.75957,0.09013,5.57392,6.99
1516,closed,3,1052.0,100,1.68457,0.06369,5.6776,10.52
1516,virtual,1,200.0,50,1.73009,0.075,5.24833,4.0
1516,virtual,2,335.0,50,1.72774,0.07463,5.63731,6.7
1516,virtual,3,506.0,50,1.75349,0.08893,5.78261,10.12
1518,closed,1,400.0,100,1.74151,0.0875,5.21583,4.0
1518,closed,2,687.0,100,1.72931,0.08006,5.59777,6.87
1518,closed,3,1062.0,100,1.70909,0.07156,5.65427,10.62
1518,virtual,1,200.0,50,1.67633,0.06,5.3525,4.0
1518,virtual,2,367.0,50,1.64898,0.05177,5.66621,7.34
1518,virtual,3,567.0,50,1.74477,0.08642,5.78483,11.34
1520,closed,1,400.0,100,1.72508,0.08,5.2075,4.0
1520,closed,2,684.0,100,1.74419,0.08333,5.58187,6.84
1520,closed,3,1040.0,100,1.72218,0.07596,5.65208,10.4
1520,virtual,1,200.0,50,1.72677,0.08,5.375,4.0
1520,virtual,2,354.0,50,1.73104,0.08475,5.61205,7.08
1520,virtual,3,560.0,50,1.74222,0.0875,5.70685,11.2
1522,closed,1,400.0,100,1.81294,0.11,5.22333,4.0
1522,closed,2,689.0,100,1.76171,0.08853,5.58418,6.89
1522,closed,3,1072.0,100,1.76487,0.09422,5.64506,10.72
1522,virtual,1,200.0,50,1.65496,0.055,5.1875,4.0
1522,virtual,2,334.0,50,1.75358,0.08683,5.59481,6.68
1522,virtual,3,511.0,50,1.69134,0.06849,5.69015,10.22
1524,closed,1,400.0,100,1.81218,0.1,5.24792,4.0
1524,closed,2,698.0,100,1.69795,0.0702,5.5671,6.98
1524,closed,3,1087.0,100,1.68426,0.0644,5.64382,10.87
1524,virtual,1,200.0,50,1.80207,0.1,5.05583,4.0
1524,virtual,2,339.0,50,1.73263,0.07965,5.5118,6.78
1524,virtual,3,487.0,50,1.74655,0.08624,5.67112,9.74
1526,closed,1,400.0,100,1.72218,0.0825,5.22125,4.0
1526,closed,2,693.0,100,1.75752,0.08947,5.58105,6.93
1526,closed,3,1065.0,100,1.76714,0.0939,5.64585,10.65
1526,virtual,1,200.0,50,1.82175,0.11,5.46417,4.0
1526,virtual,2,373.0,50,1.76312,0.08847,5.65505,7.46
1526,virtual,3,591.0,50,1.75068,0.0846,5.66356,11.82
1528,closed,1,400.0,100,1.6533,0.05,5.22083,4.0
1528,closed,2,702.0,100,1.74277,0.08689,5.56434,7.02
1528,closed,3,1054.0,100,1.75272,0.08729,5.66129,10.54
1528,virtual,1,200.0,50,1.68177,0.065,5.33667,4.0
1528,virtual,2,384.0,50,1.72549,0.07812,5.53516,7.68
1528,virtual,3,580.0,50,1.75249,0.08966,5.73276,11.6
1530,closed,1,400.0,100,1.65708,0.0575,5.22042,4.0
1530,closed,2,704.0,100,1.75607,0.08523,5.57931,7.04
1530,closed,3,1064.0,100,1.68987,0.06579,5.65163,10.64
1530,virtual,1,200.0,50,1.75342,0.085,5.27917,4.0
1530,virtual,2,347.0,50,1.70768,0.07493,5.61143,6.94
1530,virtual,3,500.0,50,1.68407,0.07,5.744,10.0
1532,closed,1,400.0,100,1.67165,0.06,5.20958,4.0
1532,closed,2,703.0,100,1.69617,0.06686,5.56591,7.03
1532,closed,3,1056.0,100,1.70683,0.06913,5.66682,10.56
1532,virtual,1,200.0,50,1.79022,0.105,5.2825,4.0
1532,virtual,2,361.0,50,1.71514,0.07202,5.48938,7.22
1532,virtual,3,515.0,50,1.80488,0.10291,5.7301,10.3
1534,closed,1,400.0,100,1.77497,0.0925,5.20083,4.0
1534,closed,2,688.0,100,1.71001,0.07267,5.57703,6.88
1534,closed,3,1064.0,100,1.73451,0.08177,5.62986,10.64
1534,virtual,1,200.0,50,1.77758,0.09,5.355,4.0
1534,virtual,2,361.0,50,1.74298,0.0831,5.60665,7.22
1534,virtual,3,561.0,50,1.78922,0.09982,5.74361,11.22
1536,closed,1,400.0,100,1.75176,0.0875,5.18083,4.0
1536,closed,2,682.0,100,1.71432,0.07625,5.58822,6.82
1536,closed,3,1055.0,100,1.72189,0.07488,5.63302,10.55
1536,virtual,1,200.0,50,1.61474,0.04,5.28083,4.0
1536,virtual,2,365.0,50,1.82062,0.10959,5.48356,7.3
1536,virtual,3,537.0,50,1.71009,0.0689,5.66977,10.74
1538,closed,1,400.0,100,1.69926,0.0675,5.2,4.0
1538,closed,2,691.0,100,1.70817,0.07236,5.5685,6.91
1538,closed,3,1045.0,100,1.75134,0.08421,5.64338,10.45
1538,virtual,1,200.0,50,1.7729,0.09,5.18417,4.0
1538,virtual,2,340.0,50,1.71418,0.07941,5.56422,6.8
1538,virtual,3,536.0,50,1.74814,0.08396,5.64335,10.72
1540,closed,1,400.0,100,1.804,0.1075,5.19042,4.0
1540,closed,2,682.0,100,1.72319,0.07478,5.59189,6.82
1540,closed,3,1062.0,100,1.76295,0.09134,5.63591,10.62
1540,virtual,1,200.0,50,1.72767,0.08,5.33833,4.0
1540,virtual,2,348.0,50,1.74515,0.08621,5.70642,6.96
1540,virtual,3,553.0,50,1.76896,0.09403,5.72514,11.06
1542,closed,1,400.0,100,1.77406,0.095,5.20208,4.0
1542,closed,2,690.0,100,1.72577,0.07971,5.59372,6.9
1542,closed,3,1056.0,100,1.69126,0.06723,5.65436,10.56
1542,virtual,1,200.0,50,1.72206,0.085,5.4,4.0
1542,virtual,2,375.0,50,1.7418,0.08,5.62267,7.5
1542,virtual,3,560.0,50,1.71568,0.075,5.75327,11.2
1544,closed,1,400.0,100,1.83876,0.115,5.21667,4.0
1544,closed,2,694.0,100,1.72657,0.07781,5.58598,6.94
1544,closed,3,1066.0,100,1.72681,0.07786,5.6465,10.66
1544,virtual,1,200.0,50,1.68446,0.065,5.2725,4.0
1544,virtual,2,373.0,50,1.68027,0.06702,5.58356,7.46
1544,virtual,3,545.0,50,1.72179,0.07706,5.79083,10.9
1546,closed,1,400.0,100,1.7164,0.075,5.20792,4.0
1546,closed,2,704.0,100,1.70138,0.07102,5.57576,7.04
1546,closed,3,1059.0,100,1.73356,0.08215,5.62842,10.59
1546,virtual,1,200.0,50,1.79288,0.095,5.3225,4.0
1546,virtual,2,361.0,50,1.69663,0.06925,5.56464,7.22
1546,virtual,3,568.0,50,1.78635,0.09507,5.61004,11.36
1548,closed,1,400.0,100,1.75012,0.0875,5.19958,4.0
1548,closed,2,694.0,100,1.7362,0.08357,5.59558,6.94
1548,closed,3,1048.0,100,1.72459,0.07634,5.65013,10.48
1548,virtual,1,200.0,50,1.77648,0.09,5.455,4.0
1548,virtual,2,378.0,50,1.72807,0.07937,5.65168,7.56
1548,virtual,3,578.0,50,1.71174,0.07439,5.74567,11.56
1550,closed,1,400.0,100,1.7572,0.0925,5.20542,4.0
1550,closed,2,703.0,100,1.73282,0.08108,5.57207,7.03
1550,closed,3,1049.0,100,1.79312,0.10296,5.65396,10.49
1550,virtual,1,200.0,50,1.7574,0.085,5.2925,4.0
1550,virtual,2,391.0,50,1.73287,0.07928,5.48252,7.82
1550,virtual,3,541.0,50,1.7291,0.07763,5.67437,10.82
1552,closed,1,400.0,100,1.74083,0.085,5.21375,4.0
1552,closed,2,700.0,100,1.7481,0.08429,5.59738,7.0
1552,closed,3,1055.0,100,1.76755,0.091,5.6237,10.55
1552,virtual,1,200.0,50,1.77711,0.1,5.24583,4.0
1552,virtual,2,366.0,50,1.66103,0.05464,5.48634,7.32
1552,virtual,3,539.0,50,1.72505,0.07607,5.69542,10.78
1554,closed,1,400.0,100,1.6857,0.065,5.21083,4.0
1554,closed,2,694.0,100,1.73559,0.08501,5.62104,6.94
1554,closed,3,1057.0,100,1.70933,0.07285,5.63277,10.57
1554,virtual,1,200.0,50,1.73165,0.08,5.27417,4.0
1554,virtual,2,362.0,50,1.78331,0.09392,5.5686,7.24
1554,virtual,3,559.0,50,1.71614,0.07513,5.70662,11.18
1556,closed,1,400.0,100,1.73293,0.0725,5.21625,4.0
1556,closed,2,690.0,100,1.71442,0.07391,5.61667,6.9
1556,closed,3,1058.0,100,1.69397,0.069,5.62004,10.58
1556,virtual,1,200.0,50,1.67105,0.06,5.21667,4.0
1556,virtual,2,360.0,50,1.74874,0.08333,5.58843,7.2
1556,virtual,3,554.0,50,1.73374,0.08303,5.68712,11.08
1558,closed,1,400.0,100,1.74793,0.0875,5.2175,4.0
1558,closed,2,692.0,100,1.7686,0.0896,5.59321,6.92
1558,closed,3,1048.0,100,1.70898,0.07252,5.64965,10.48
1558,virtual,1,200.0,50,1.82892,0.11,5.38083,4.0
1558,virtual,2,367.0,50,1.73619,0.08174,5.60354,7.34
1558,virtual,3,574.0,50,1.70996,0.07491,5.71051,11.48
1560,closed,1,400.0,100,1.81276,0.1075,5.22292,4.0
1560,closed,2,700.0,100,1.73565,0.08,5.59619,7.0
1560,closed,3,1054.0,100,1.75098,0.08634,5.63536,10.54
1560,virtual,1,200.0,50,1.6599,0.06,5.26417,4.0
1560,virtual,2,383.0,50,1.75283,0.09138,5.47563,7.66
1560,virtual,3,538.0,50,1.71191,0.07249,5.75496,10.76
1562,closed,1,400.0,100,1.81866,0.1,5.21208,4.0
1562,closed,2,696.0,100,1.77628,0.09483,5.58501,6.96
1562,closed,3,1046.0,100,1.71929,0.07553,5.64994,10.46
1562,virtual,1,200.0,50,1.79155,0.1,5.39833,4.0
1562,virtual,2,365.0,50,1.69751,0.06575,5.57854,7.3
1562,virtual,3,566.0,50,1.75003,0.08657,5.65872,11.32
1564,closed,1,400.0,100,1.73586,0.0825,5.23,4.0
1564,closed,2,700.0,100,1.69935,0.07143,5.59214,7.0
1564,closed,3,1068.0,100,1.74655,0.08614,5.62828,10.68
1564,virtual,1,200.0,50,1.77615,0.095,5.21083,4.0
1564,virtual,2,364.0,50,1.68019,0.06044,5.59844,7.28
1564,virtual,3,518.0,50,1.69287,0.06371,5.74807,10.36
1566,closed,1,400.0,100,1.70532,0.0725,5.23167,4.0
1566,closed,2,690.0,100,1.67795,0.06377,5.60145,6.9
1566,closed,3,1076.0,100,1.74741,0.0855,5.61958,10.76
1566,virtual,1,200.0,50,1.75209,0.09,5.375,4.0
1566,virtual,2,380.0,50,1.70011,0.07105,5.61491,7.6
1566,virtual,3,619.0,50,1.76489,0.0937,5.57808,12.38
1568,closed,1,400.0,100,1.69415,0.065,5.21833,4.0
1568,closed,2,693.0,100,1.71211,0.07792,5.60414,6.93
1568,closed,3,1058.0,100,1.7067,0.07183,5.62949,10.58
1568,virtual,1,200.0,50,1.79888,0.105,5.27833,4.0
1568,virtual,2,355.0,50,1.80761,0.10141,5.57183,7.1
1568,virtual,3,553.0,50,1.66162,0.05606,5.6082,11.06
1570,closed,1,400.0,100,1.71358,0.0725,5.24333,4.0
1570,closed,2,688.0,100,1.77773,0.09738,5.61047,6.88
1570,closed,3,1081.0,100,1.70255,0.07031,5.60376,10.81
1570,virtual,1,200.0,50,1.62549,0.04,5.26583,4.0
1570,virtual,2,349.0,50,1.75174,0.08596,5.59694,6.98
1570,virtual,3,510.0,50,1.64783,0.05294,5.77516,10.2
1572,closed,1,400.0,100,1.67062,0.0575,5.2325,4.0
1572,closed,2,688.0,100,1.69708,0.07122,5.60998,6.88
1572,closed,3,1075.0,100,1.68678,0.06884,5.61333,10.75
1572,virtual,1,200.0,50,1.79032,0.105,5.2075,4.0
1572,virtual,2,349.0,50,1.73283,0.08023,5.45798,6.98
1572,virtual,3,538.0,50,1.72484,0.07621,5.68649,10.76
1574,closed,1,400.0,100,1.69797,0.07,5.22292,4.0
1574,closed,2,689.0,100,1.77324,0.09434,5.60692,6.89
1574,closed,3,1072.0,100,1.72073,0.07463,5.60479,10.72
1574,virtual,1,200.0,50,1.69554,0.06,5.12583,4.0
1574,virtual,2,332.0,50,1.75097,0.08133,5.57279,6.64
1574,virtual,3,511.0,50,1.77582,0.09198,5.68297,10.22
1576,closed,1,400.0,100,1.76389,0.09,5.21667,4.0
1576,closed,2,693.0,100,1.6719,0.05772,5.60293,6.93
1576,closed,3,1068.0,100,1.72957,0.07865,5.63327,10.68
1576,virtual,1,200.0,50,1.69631,0.065,5.22583,4.0
1576,virtual,2,369.0,50,1.81232,0.11111,5.57317,7.38
1576,virtual,3,548.0,50,1.70448,0.07117,5.7573,10.96
1578,closed,1,400.0,100,1.69926,0.07,5.21,4.0
1578,closed,2,694.0,100,1.75677,0.0879,5.60543,6.94
1578,closed,3,1053.0,100,1.66067,0.05603,5.62931,10.53
1578,virtual,1,200.0,50,1.74844,0.085,5.355,4.0
1578,virtual,2,371.0,50,1.72328,0.07817,5.68823,7.42
1578,virtual,3,601.0,50,1.74052,0.08153,5.67221,12.02
1580,closed,1,400.0,100,1.68848,0.0675,5.2275,4.0
1580,closed,2,709.0,100,1.77024,0.08886,5.59191,7.09
1580,closed,3,1057.0,100,1.75698,0.09082,5.64759,10.57
1580,virtual,1,200.0,50,1.74741,0.09,5.16083,4.0
1580,virtual,2,353.0,50,1.67839,0.06232,5.5661,7.06
1580,virtual,3,527.0,50,1.76223,0.09298,5.73371,10.54
1582,closed,1,400.0,100,1.69503,0.0675,5.23625,4.0
1582,closed,2,709.0,100,1.7705,0.09309,5.59309,7.09
1582,closed,3,1071.0,100,1.7617,0.0859,5.63679,10.71
1582,virtual,1,200.0,50,1.66123,0.055,5.2475,4.0
1582,virtual,2,349.0,50,1.75657,0.08883,5.63372,6.98
1582,virtual,3,518.0,50,1.71193,0.07143,5.73649,10.36
