sweep,kind,shell,n_cells,n_anchors,mean_E,coll,mean_q,shell_n
1498,virtual,1,200.0,50,1.76693,0.09,5.1025,4.0
1498,virtual,2,346.0,50,1.69225,0.06647,5.53565,6.92
1498,virtual,3,499.0,50,1.7614,0.09218,5.70541,9.98
1500,fail,1,400.0,100,1.66898,0.065,5.47167,4.0
1500,fail,2,730.0,100,1.78871,0.10137,5.70274,7.3
1500,fail,3,1143.0,100,1.71763,0.07174,5.72295,11.43
1500,virtual,1,200.0,50,1.78826,0.1,5.2825,4.0
1500,virtual,2,366.0,50,1.77598,0.09563,5.66393,7.32
1500,virtual,3,589.0,50,1.74701,0.08319,5.7159,11.78
1502,fail,1,400.0,100,1.69752,0.0775,5.44917,4.0
1502,fail,2,721.0,100,1.69125,0.06519,5.70157,7.21
1502,fail,3,1144.0,100,1.76608,0.09266,5.70236,11.44
1502,virtual,1,200.0,50,1.7806,0.1,5.27083,4.0
1502,virtual,2,359.0,50,1.73195,0.08357,5.55432,7.18
1502,virtual,3,531.0,50,1.62369,0.0452,5.78092,10.62
1504,fail,1,400.0,100,1.6562,0.06,5.43333,4.0
1504,fail,2,719.0,100,1.77542,0.09458,5.6975,7.19
1504,fail,3,1124.0,100,1.7275,0.0774,5.71767,11.24
1504,virtual,1,200.0,50,1.81863,0.115,5.19083,4.0
1504,virtual,2,378.0,50,1.72975,0.07672,5.51543,7.56
1504,virtual,3,543.0,50,1.71536,0.07366,5.79098,10.86
1506,fail,1,400.0,100,1.73341,0.0825,5.44542,4.0
1506,fail,2,729.0,100,1.74823,0.08642,5.66644,7.29
1506,fail,3,1119.0,100,1.75334,0.08847,5.70539,11.19
1506,virtual,1,200.0,50,1.90153,0.135,5.245,4.0
1506,virtual,2,355.0,50,1.77042,0.09296,5.5507,7.1
1506,virtual,3,524.0,50,1.74792,0.08779,5.64758,10.48
1508,fail,1,400.0,100,1.64835,0.0575,5.44875,4.0
1508,fail,2,727.0,100,1.73463,0.0784,5.66162,7.27
1508,fail,3,1125.0,100,1.69199,0.06756,5.70281,11.25
1508,virtual,1,200.0,50,1.77207,0.095,5.3325,4.0
1508,virtual,2,362.0,50,1.697,0.06906,5.6395,7.24
1508,virtual,3,548.0,50,1.68009,0.06204,5.80109,10.96
1510,fail,1,400.0,100,1.61636,0.05,5.44042,4.0
1510,fail,2,725.0,100,1.72983,0.07862,5.65839,7.25
1510,fail,3,1122.0,100,1.72849,0.07932,5.68776,11.22
1510,virtual,1,200.0,50,1.77924,0.09,5.3,4.0
1510,virtual,2,372.0,50,1.65281,0.05376,5.50896,7.44
1510,virtual,3,528.0,50,1.75321,0.08523,5.68782,10.56
1512,fail,1,400.0,100,1.69241,0.075,5.44375,4.0
1512,fail,2,719.0,100,1.73632,0.07789,5.66991,7.19
1512,fail,3,1116.0,100,1.69992,0.07079,5.70594,11.16
1512,virtual,1,200.0,50,1.73908,0.08,5.30917,4.0
1512,virtual,2,364.0,50,1.70611,0.06868,5.50183,7.28
1512,virtual,3,535.0,50,1.69911,0.07477,5.63333,10.7
1514,fail,1,400.0,100,1.62061,0.055,5.43833,4.0
1514,fail,2,717.0,100,1.70124,0.06974,5.67689,7.17
1514,fail,3,1125.0,100,1.70267,0.06933,5.68622,11.25
1514,virtual,1,200.0,50,1.71486,0.075,5.35583,4.0
1514,virtual,2,384.0,50,1.7622,0.09375,5.57943,7.68
1514,virtual,3,582.0,50,1.70823,0.07216,5.75859,11.64
1516,fail,1,400.0,100,1.67512,0.07,5.43375,4.0
1516,fail,2,721.0,100,1.68328,0.0638,5.67221,7.21
1516,fail,3,1127.0,100,1.70003,0.07276,5.69743,11.27
1516,virtual,1,200.0,50,1.74824,0.085,5.43917,4.0
1516,virtual,2,374.0,50,1.70298,0.07487,5.62032,7.48
1516,virtual,3,573.0,50,1.69457,0.06457,5.74375,11.46
1518,fail,1,400.0,100,1.71562,0.08,5.43083,4.0
1518,fail,2,737.0,100,1.74709,0.08277,5.65287,7.37
1518,fail,3,1126.0,100,1.70056,0.06927,5.70145,11.26
1518,virtual,1,200.0,50,1.63667,0.05,5.34833,4.0
1518,virtual,2,389.0,50,1.72302,0.07712,5.43616,7.78
1518,virtual,3,533.0,50,1.70349,0.07129,5.74078,10.66
1520,fail,1,400.0,100,1.68715,0.0725,5.4375,4.0
1520,fail,2,726.0,100,1.75401,0.08815,5.66001,7.26
1520,fail,3,1120.0,100,1.72389,0.07946,5.71057,11.2
1520,virtual,1,200.0,50,1.7439,0.08,5.24583,4.0
1520,virtual,2,390.0,50,1.71734,0.07436,5.42991,7.8
1520,virtual,3,560.0,50,1.75588,0.0875,5.63333,11.2
1522,fail,1,400.0,100,1.66438,0.0675,5.43833,4.0
1522,fail,2,711.0,100,1.71979,0.07595,5.70394,7.11
1522,fail,3,1125.0,100,1.67779,0.06311,5.6957,11.25
1522,virtual,1,200.0,50,1.65738,0.05,5.37417,4.0
1522,virtual,2,396.0,50,1.80693,0.09848,5.46759,7.92
1522,virtual,3,598.0,50,1.71481,0.07191,5.61455,11.96
1524,fail,1,400.0,100,1.6488,0.06,5.44292,4.0
1524,fail,2,722.0,100,1.71462,0.07202,5.69506,7.22
1524,fail,3,1128.0,100,1.73321,0.07979,5.72606,11.28
1524,virtual,1,200.0,50,1.71426,0.075,5.345,4.0
1524,virtual,2,358.0,50,1.6856,0.06145,5.58101,7.16
1524,virtual,3,552.0,50,1.70025,0.07065,5.70109,11.04
1526,fail,1,400.0,100,1.63007,0.055,5.43042,4.0
1526,fail,2,708.0,100,1.72138,0.07486,5.71681,7.08
1526,fail,3,1122.0,100,1.77925,0.09715,5.71569,11.22
1526,virtual,1,200.0,50,1.69714,0.075,5.15417,4.0
1526,virtual,2,347.0,50,1.73769,0.08069,5.42747,6.94
1526,virtual,3,485.0,50,1.70271,0.0701,5.56564,9.7
1528,fail,1,400.0,100,1.66971,0.065,5.40625,4.0
1528,fail,2,710.0,100,1.69993,0.07042,5.68756,7.1
1528,fail,3,1102.0,100,1.71946,0.07713,5.73503,11.02
1528,virtual,1,200.0,50,1.78737,0.1,5.2975,4.0
1528,virtual,2,322.0,50,1.75813,0.09317,5.68375,6.44
1528,virtual,3,502.0,50,1.70908,0.06972,5.79316,10.04
1530,fail,1,400.0,100,1.67862,0.0675,5.43375,4.0
1530,fail,2,711.0,100,1.74422,0.08017,5.68894,7.11
1530,fail,3,1123.0,100,1.68645,0.06589,5.71757,11.23
1530,virtual,1,200.0,50,1.78349,0.1,5.41333,4.0
1530,virtual,2,391.0,50,1.71753,0.07417,5.57033,7.82
1530,virtual,3,617.0,50,1.77446,0.09238,5.63641,12.34
1532,fail,1,400.0,100,1.64761,0.06,5.43833,4.0
1532,fail,2,721.0,100,1.75114,0.08738,5.69117,7.21
1532,fail,3,1134.0,100,1.77189,0.09083,5.70797,11.34
1532,virtual,1,200.0,50,1.72899,0.07,5.26333,4.0
1532,virtual,2,364.0,50,1.70515,0.06593,5.56136,7.28
1532,virtual,3,544.0,50,1.75743,0.08824,5.73437,10.88
1534,fail,1,400.0,100,1.67333,0.07,5.425,4.0
1534,fail,2,709.0,100,1.71468,0.07475,5.7031,7.09
1534,fail,3,1108.0,100,1.72744,0.07852,5.73014,11.08
1534,virtual,1,200.0,50,1.68844,0.065,5.32667,4.0
1534,virtual,2,353.0,50,1.71024,0.07365,5.56752,7.06
1534,virtual,3,543.0,50,1.73682,0.08471,5.69122,10.86
1536,fail,1,400.0,100,1.7282,0.0825,5.42625,4.0
1536,fail,2,713.0,100,1.73235,0.07574,5.69098,7.13
1536,fail,3,1103.0,100,1.68853,0.06346,5.74312,11.03
1536,virtual,1,200.0,50,1.6683,0.055,5.28167,4.0
1536,virtual,2,357.0,50,1.76876,0.09244,5.59804,7.14
1536,virtual,3,542.0,50,1.71432,0.07749,5.67097,10.84
1538,fail,1,400.0,100,1.63644,0.055,5.42208,4.0
1538,fail,2,711.0,100,1.73167,0.07876,5.70464,7.11
1538,fail,3,1112.0,100,1.77702,0.09532,5.74745,11.12
1538,virtual,1,200.0,50,1.73205,0.08,5.155,4.0
1538,virtual,2,354.0,50,1.68179,0.06497,5.53955,7.08
1538,virtual,3,528.0,50,1.689,0.06629,5.68434,10.56
1540,fail,1,400.0,100,1.66853,0.065,5.44125,4.0
1540,fail,2,711.0,100,1.70401,0.06892,5.73207,7.11
1540,fail,3,1123.0,100,1.71622,0.07658,5.73538,11.23
1540,virtual,1,200.0,50,1.72173,0.075,5.335,4.0
1540,virtual,2,373.0,50,1.75249,0.09115,5.53441,7.46
1540,virtual,3,558.0,50,1.69216,0.06631,5.71714,11.16
1542,fail,1,400.0,100,1.65479,0.065,5.45458,4.0
1542,fail,2,721.0,100,1.73387,0.07628,5.69764,7.21
1542,fail,3,1129.0,100,1.72441,0.0806,5.73177,11.29
1542,virtual,1,200.0,50,1.68117,0.065,5.3,4.0
1542,virtual,2,371.0,50,1.71359,0.06739,5.5894,7.42
1542,virtual,3,560.0,50,1.69734,0.06786,5.65565,11.2
1544,fail,1,400.0,100,1.70751,0.08,5.43958,4.0
1544,fail,2,715.0,100,1.82976,0.11189,5.6965,7.15
1544,fail,3,1117.0,100,1.73639,0.08147,5.72501,11.17
1544,virtual,1,200.0,50,1.75349,0.09,5.10083,4.0
1544,virtual,2,344.0,50,1.74237,0.0843,5.50388,6.88
1544,virtual,3,499.0,50,1.7583,0.09018,5.65297,9.98
1546,fail,1,400.0,100,1.70892,0.0775,5.4275,4.0
1546,fail,2,720.0,100,1.70498,0.07222,5.68472,7.2
1546,fail,3,1102.0,100,1.7441,0.07985,5.73593,11.02
1546,virtual,1,200.0,50,1.74874,0.085,5.365,4.0
1546,virtual,2,354.0,50,1.76458,0.0904,5.72693,7.08
1546,virtual,3,560.0,50,1.7711,0.08929,5.75714,11.2
1548,fail,1,400.0,100,1.65428,0.06,5.45333,4.0
1548,fail,2,716.0,100,1.73657,0.07821,5.70391,7.16
1548,fail,3,1117.0,100,1.70401,0.07162,5.72113,11.17
1548,virtual,1,200.0,50,1.71638,0.07,5.31167,4.0
1548,virtual,2,353.0,50,1.75259,0.08499,5.55902,7.06
1548,virtual,3,514.0,50,1.68366,0.0642,5.76232,10.28
1550,fail,1,400.0,100,1.69448,0.0775,5.45792,4.0
1550,fail,2,712.0,100,1.70505,0.07022,5.69944,7.12
1550,fail,3,1123.0,100,1.70754,0.07213,5.72425,11.23
1550,virtual,1,200.0,50,1.67613,0.06,5.36417,4.0
1550,virtual,2,353.0,50,1.80525,0.10198,5.74363,7.06
1550,virtual,3,565.0,50,1.73833,0.08142,5.77139,11.3
1552,fail,1,400.0,100,1.69817,0.0775,5.46958,4.0
1552,fail,2,722.0,100,1.69137,0.06371,5.69668,7.22
1552,fail,3,1129.0,100,1.75294,0.0868,5.72985,11.29
1552,virtual,1,200.0,50,1.78359,0.095,5.3675,4.0
1552,virtual,2,352.0,50,1.69621,0.06534,5.62879,7.04
1552,virtual,3,545.0,50,1.74322,0.08073,5.71743,10.9
1554,fail,1,400.0,100,1.698,0.0725,5.46583,4.0
1554,fail,2,709.0,100,1.75644,0.08745,5.70146,7.09
1554,fail,3,1132.0,100,1.74995,0.08569,5.72792,11.32
1554,virtual,1,200.0,50,1.70182,0.075,5.24417,4.0
1554,virtual,2,370.0,50,1.74807,0.08649,5.39459,7.4
1554,virtual,3,533.0,50,1.72856,0.07692,5.55222,10.66
1556,fail,1,400.0,100,1.68468,0.07,5.47625,4.0
1556,fail,2,719.0,100,1.75415,0.08901,5.6611,7.19
1556,fail,3,1122.0,100,1.76269,0.09269,5.72118,11.22
1556,virtual,1,200.0,50,1.73255,0.07,5.24083,4.0
1556,virtual,2,375.0,50,1.72805,0.07467,5.49867,7.5
1556,virtual,3,539.0,50,1.74823,0.08534,5.66852,10.78
1558,fail,1,400.0,100,1.73761,0.0875,5.47667,4.0
1558,fail,2,715.0,100,1.74806,0.08252,5.68182,7.15
1558,fail,3,1115.0,100,1.70681,0.06996,5.72691,11.15
1558,virtual,1,200.0,50,1.70115,0.07,5.21417,4.0
1558,virtual,2,366.0,50,1.7494,0.0847,5.65073,7.32
1558,virtual,3,520.0,50,1.74521,0.08269,5.70353,10.4
1560,fail,1,400.0,100,1.63783,0.055,5.47208,4.0
1560,fail,2,714.0,100,1.75084,0.08543,5.66527,7.14
1560,fail,3,1123.0,100,1.72636,0.08014,5.71178,11.23
1560,virtual,1,200.0,50,1.72518,0.08,5.25417,4.0
1560,virtual,2,339.0,50,1.71593,0.07375,5.6765,6.78
1560,virtual,3,520.0,50,1.63719,0.04808,5.78173,10.4
1562,fail,1,400.0,100,1.68492,0.07,5.46667,4.0
1562,fail,2,720.0,100,1.71169,0.07361,5.65579,7.2
1562,fail,3,1131.0,100,1.7593,0.0893,5.70159,11.31
1562,virtual,1,200.0,50,1.71864,0.075,5.3425,4.0
1562,virtual,2,352.0,50,1.74374,0.08807,5.63731,7.04
1562,virtual,3,529.0,50,1.79491,0.0983,5.74512,10.58
1564,fail,1,400.0,100,1.62131,0.0475,5.46875,4.0
1564,fail,2,721.0,100,1.79423,0.09847,5.66551,7.21
1564,fail,3,1121.0,100,1.6987,0.06869,5.68362,11.21
1564,virtual,1,200.0,50,1.76115,0.09,5.37417,4.0
1564,virtual,2,357.0,50,1.76002,0.08964,5.62232,7.14
1564,virtual,3,555.0,50,1.70571,0.06847,5.75706,11.1
1566,fail,1,400.0,100,1.69533,0.0775,5.46,4.0
1566,fail,2,713.0,100,1.69723,0.06732,5.67625,7.13
1566,fail,3,1137.0,100,1.72731,0.08004,5.68308,11.37
1566,virtual,1,200.0,50,1.73938,0.085,5.64417,4.0
1566,virtual,2,389.0,50,1.72305,0.07969,5.66452,7.78
1566,virtual,3,630.0,50,1.78085,0.09365,5.67328,12.6
1568,fail,1,400.0,100,1.72345,0.085,5.4675,4.0
1568,fail,2,712.0,100,1.70839,0.06882,5.68703,7.12
1568,fail,3,1135.0,100,1.67211,0.06079,5.68091,11.35
1568,virtual,1,200.0,50,1.63057,0.04,5.315,4.0
1568,virtual,2,355.0,50,1.70506,0.07042,5.67653,7.1
1568,virtual,3,523.0,50,1.68978,0.06501,5.77661,10.46
1570,fail,1,400.0,100,1.67965,0.07,5.44708,4.0
1570,fail,2,718.0,100,1.7094,0.07103,5.6799,7.18
1570,fail,3,1113.0,100,1.76683,0.09164,5.71608,11.13
1570,virtual,1,200.0,50,1.84992,0.125,5.2525,4.0
1570,virtual,2,366.0,50,1.723,0.07923,5.52459,7.32
1570,virtual,3,558.0,50,1.73861,0.08423,5.63262,11.16
1572,fail,1,400.0,100,1.69354,0.0775,5.45458,4.0
1572,fail,2,713.0,100,1.7508,0.08135,5.67719,7.13
1572,fail,3,1118.0,100,1.72889,0.07871,5.70453,11.18
1572,virtual,1,200.0,50,1.62824,0.045,5.3725,4.0
1572,virtual,2,380.0,50,1.74183,0.08421,5.68684,7.6
1572,virtual,3,589.0,50,1.74856,0.08659,5.66044,11.78
1574,fail,1,400.0,100,1.65411,0.0625,5.445,4.0
1574,fail,2,714.0,100,1.6806,0.06022,5.68161,7.14
1574,fail,3,1118.0,100,1.71226,0.07513,5.69052,11.18
1574,virtual,1,200.0,50,1.73533,0.08,5.20917,4.0
1574,virtual,2,342.0,50,1.75404,0.09064,5.57651,6.84
1574,virtual,3,504.0,50,1.76263,0.08929,5.75694,10.08
1576,fail,1,400.0,100,1.67004,0.07,5.44917,4.0
1576,fail,2,717.0,100,1.71775,0.07671,5.6848,7.17
1576,fail,3,1110.0,100,1.73424,0.08018,5.70901,11.1
1576,virtual,1,200.0,50,1.79241,0.105,5.27,4.0
1576,virtual,2,352.0,50,1.72089,0.07955,5.58191,7.04
1576,virtual,3,543.0,50,1.70268,0.07366,5.62922,10.86
1578,fail,1,400.0,100,1.67338,0.07,5.47083,4.0
1578,fail,2,712.0,100,1.73306,0.08006,5.68188,7.12
1578,fail,3,1111.0,100,1.72594,0.07831,5.73702,11.11
1578,virtual,1,200.0,50,1.742,0.08,5.33333,4.0
1578,virtual,2,364.0,50,1.62406,0.04396,5.51694,7.28
1578,virtual,3,583.0,50,1.71477,0.07033,5.57547,11.66
1580,fail,1,400.0,100,1.68982,0.0675,5.48125,4.0
1580,fail,2,722.0,100,1.70058,0.06787,5.67521,7.22
1580,fail,3,1123.0,100,1.74605,0.0837,5.72366,11.23
1580,virtual,1,200.0,50,1.75252,0.085,5.16583,4.0
1580,virtual,2,344.0,50,1.69194,0.06977,5.45494,6.88
1580,virtual,3,528.0,50,1.76676,0.08902,5.5322,10.56
1582,fail,1,400.0,100,1.67673,0.0675,5.47458,4.0
1582,fail,2,722.0,100,1.73939,0.08172,5.65813,7.22
1582,fail,3,1125.0,100,1.76706,0.09333,5.71037,11.25
1582,virtual,1,200.0,50,1.6906,0.07,5.19333,4.0
1582,virtual,2,345.0,50,1.81612,0.10725,5.47295,6.9
1582,virtual,3,517.0,50,1.76249,0.09091,5.61799,10.34
1584,fail,1,400.0,100,1.70508,0.0775,5.465,4.0
1584,fail,2,716.0,100,1.73489,0.07961,5.67481,7.16
1584,fail,3,1119.0,100,1.71358,0.07507,5.71641,11.19
1584,virtual,1,200.0,50,1.69422,0.065,5.35083,4.0
1584,virtual,2,389.0,50,1.73924,0.08483,5.51585,7.78
1584,virtual,3,618.0,50,1.75554,0.08738,5.6041,12.36
1586,fail,1,400.0,100,1.7163,0.0825,5.44708,4.0
1586,fail,2,724.0,100,1.75813,0.08978,5.657,7.24
1586,fail,3,1113.0,100,1.70816,0.07278,5.71114,11.13
1586,virtual,1,200.0,50,1.67961,0.06,5.31167,4.0
1586,virtual,2,360.0,50,1.75396,0.09167,5.54861,7.2
1586,virtual,3,525.0,50,1.70131,0.06667,5.73492,10.5
1588,fail,1,400.0,100,1.72906,0.085,5.43917,4.0
1588,fail,2,719.0,100,1.79225,0.09875,5.68127,7.19
1588,fail,3,1111.0,100,1.75645,0.08641,5.71647,11.11
1588,virtual,1,200.0,50,1.7281,0.075,5.25,4.0
1588,virtual,2,376.0,50,1.67827,0.06383,5.39761,7.52
1588,virtual,3,546.0,50,1.65892,0.05311,5.64133,10.92
1590,fail,1,400.0,100,1.73354,0.0875,5.4475,4.0
1590,fail,2,719.0,100,1.66583,0.05702,5.68498,7.19
1590,fail,3,1117.0,100,1.7312,0.07878,5.71456,11.17
1590,virtual,1,200.0,50,1.67182,0.065,5.32167,4.0
1590,virtual,2,342.0,50,1.70199,0.0731,5.6652,6.84
1590,virtual,3,547.0,50,1.69801,0.06764,5.72882,10.94
1592,fail,1,400.0,100,1.66111,0.065,5.44875,4.0
1592,fail,2,711.0,100,1.71272,0.07314,5.7037,7.11
1592,fail,3,1107.0,100,1.74982,0.08582,5.7159,11.07
1592,virtual,1,200.0,50,1.73251,0.08,5.36583,4.0
1592,virtual,2,361.0,50,1.69884,0.06925,5.5891,7.22
1592,virtual,3,577.0,50,1.65925,0.05373,5.6476,11.54
1594,fail,1,400.0,100,1.63642,0.0575,5.43208,4.0
1594,fail,2,714.0,100,1.69468,0.06443,5.6662,7.14
1594,fail,3,1094.0,100,1.74484,0.0841,5.7372,10.94
1594,virtual,1,200.0,50,1.77506,0.095,5.2075,4.0
1594,virtual,2,335.0,50,1.78898,0.09851,5.59254,6.7
1594,virtual,3,514.0,50,1.71738,0.07393,5.67218,10.28
1596,fail,1,400.0,100,1.71302,0.08,5.4425,4.0
1596,fail,2,704.0,100,1.70938,0.07102,5.69295,7.04
1596,fail,3,1107.0,100,1.71077,0.07136,5.73984,11.07
1596,virtual,1,200.0,50,1.67474,0.06,5.38583,4.0
1596,virtual,2,396.0,50,1.70255,0.07071,5.58502,7.92
1596,virtual,3,595.0,50,1.67983,0.06218,5.66471,11.9
1598,fail,1,400.0,100,1.69309,0.0775,5.44625,4.0
1598,fail,2,710.0,100,1.72177,0.07465,5.68122,7.1
1598,fail,3,1115.0,100,1.74654,0.087,5.70344,11.15
1598,virtual,1,200.0,50,1.75807,0.09,5.30083,4.0
1598,virtual,2,357.0,50,1.75626,0.08683,5.47386,7.14
1598,virtual,3,542.0,50,1.76258,0.09041,5.57934,10.84
1600,fail,1,400.0,100,1.72438,0.0875,5.43167,4.0
1600,fail,2,720.0,100,1.69546,0.06806,5.64745,7.2
1600,fail,3,1090.0,100,1.71901,0.07431,5.70963,10.9
1600,virtual,1,200.0,50,1.65711,0.06,5.245,4.0
1600,virtual,2,357.0,50,1.71451,0.07283,5.56909,7.14
1600,virtual,3,533.0,50,1.70427,0.07129,5.73108,10.66
1602,fail,1,400.0,100,1.68089,0.07,5.445,4.0
1602,fail,2,716.0,100,1.73654,0.07961,5.67435,7.16
1602,fail,3,1111.0,100,1.71416,0.07291,5.71197,11.11
1602,virtual,1,200.0,50,1.72674,0.085,5.28667,4.0
1602,virtual,2,360.0,50,1.72419,0.07778,5.59861,7.2
1602,virtual,3,538.0,50,1.74206,0.08178,5.65366,10.76
1604,fail,1,400.0,100,1.65023,0.0625,5.44292,4.0
1604,fail,2,720.0,100,1.72805,0.07639,5.67199,7.2
1604,fail,3,1114.0,100,1.74899,0.08528,5.71005,11.14
1604,virtual,1,200.0,50,1.6904,0.07,5.49583,4.0
1604,virtual,2,401.0,50,1.76502,0.09227,5.54156,8.02
1604,virtual,3,605.0,50,1.72336,0.07438,5.72727,12.1
1606,fail,1,400.0,100,1.70185,0.0775,5.43583,4.0
1606,fail,2,714.0,100,1.73911,0.07983,5.68954,7.14
1606,fail,3,1108.0,100,1.70289,0.06859,5.71841,11.08
1606,virtual,1,200.0,50,1.79782,0.1,5.3375,4.0
1606,virtual,2,383.0,50,1.68364,0.06789,5.5544,7.66
1606,virtual,3,538.0,50,1.74399,0.08736,5.7627,10.76
1608,fail,1,400.0,100,1.70709,0.075,5.42333,4.0
1608,fail,2,715.0,100,1.7739,0.09371,5.69044,7.15
1608,fail,3,1111.0,100,1.70222,0.07111,5.72277,11.11
1608,virtual,1,200.0,50,1.68257,0.065,5.385,4.0
1608,virtual,2,383.0,50,1.73245,0.08355,5.63664,7.66
1608,virtual,3,573.0,50,1.73449,0.08028,5.75073,11.46
1610,fail,1,400.0,100,1.65765,0.0625,5.42833,4.0
1610,fail,2,717.0,100,1.77615,0.09763,5.68061,7.17
1610,fail,3,1105.0,100,1.70618,0.07059,5.71976,11.05
1610,virtual,1,200.0,50,1.68824,0.065,5.19167,4.0
1610,virtual,2,346.0,50,1.73644,0.08382,5.52553,6.92
1610,virtual,3,518.0,50,1.70801,0.07143,5.64028,10.36
1612,fail,1,400.0,100,1.79796,0.11,5.4425,4.0
1612,fail,2,702.0,100,1.75055,0.08974,5.71842,7.02
1612,fail,3,1123.0,100,1.72775,0.08103,5.73167,11.23
1612,virtual,1,200.0,50,1.70218,0.065,5.32333,4.0
1612,virtual,2,364.0,50,1.70234,0.06868,5.6076,7.28
1612,virtual,3,546.0,50,1.77464,0.09524,5.6627,10.92
1614,fail,1,400.0,100,1.67756,0.07,5.45875,4.0
1614,fail,2,706.0,100,1.72719,0.0779,5.70774,7.06
1614,fail,3,1127.0,100,1.73313,0.07897,5.73041,11.27
1614,virtual,1,200.0,50,1.58145,0.03,5.29417,4.0
1614,virtual,2,359.0,50,1.70695,0.06964,5.55525,7.18
1614,virtual,3,540.0,50,1.7162,0.07593,5.73117,10.8
1616,fail,1,400.0,100,1.67464,0.0675,5.42792,4.0
1616,fail,2,717.0,100,1.78701,0.09763,5.68038,7.17
1616,fail,3,1116.0,100,1.7178,0.07616,5.73775,11.16
1616,virtual,1,200.0,50,1.64464,0.05,5.24333,4.0
1616,virtual,2,366.0,50,1.76804,0.09563,5.56557,7.32
1616,virtual,3,511.0,50,1.80609,0.10372,5.68167,10.22
1618,fail,1,400.0,100,1.67937,0.0675,5.44167,4.0
1618,fail,2,716.0,100,1.74057,0.07961,5.69902,7.16
1618,fail,3,1124.0,100,1.74247,0.08363,5.70344,11.24
1618,virtual,1,200.0,50,1.7496,0.09,5.09833,4.0
1618,virtual,2,331.0,50,1.71283,0.07553,5.62135,6.62
1618,virtual,3,506.0,50,1.77635,0.09289,5.72036,10.12
1620,fail,1,400.0,100,1.67693,0.0675,5.41958,4.0
1620,fail,2,712.0,100,1.73809,0.08146,5.68141,7.12
1620,fail,3,1122.0,100,1.74772,0.08824,5.69652,11.22
1620,virtual,1,200.0,50,1.82105,0.11,5.27,4.0
1620,virtual,2,342.0,50,1.78198,0.09942,5.59259,6.84
1620,virtual,3,525.0,50,1.69687,0.06667,5.71111,10.5
1622,fail,1,400.0,100,1.73815,0.0875,5.42333,4.0
1622,fail,2,718.0,100,1.70581,0.06964,5.67526,7.18
1622,fail,3,1111.0,100,1.71083,0.07561,5.71092,11.11
1622,virtual,1,200.0,50,1.68784,0.065,5.35083,4.0
1622,virtual,2,386.0,50,1.7144,0.07513,5.49525,7.72
1622,virtual,3,573.0,50,1.69147,0.06981,5.54479,11.46
1624,fail,1,400.0,100,1.61965,0.05,5.42917,4.0
1624,fail,2,711.0,100,1.73875,0.08017,5.69269,7.11
1624,fail,3,1108.0,100,1.74585,0.08394,5.71255,11.08
1624,virtual,1,200.0,50,1.73341,0.085,5.3475,4.0
1624,virtual,2,349.0,50,1.6912,0.0659,5.62798,6.98
1624,virtual,3,555.0,50,1.77634,0.1009,5.75826,11.1
1626,fail,1,400.0,100,1.70314,0.0775,5.44167,4.0
1626,fail,2,715.0,100,1.73669,0.08252,5.6993,7.15
1626,fail,3,1105.0,100,1.69673,0.0724,5.7181,11.05
1626,virtual,1,200.0,50,1.6451,0.055,5.355,4.0
1626,virtual,2,374.0,50,1.72607,0.07487,5.52184,7.48
1626,virtual,3,543.0,50,1.71001,0.07366,5.63659,10.86
1628,fail,1,400.0,100,1.64965,0.06,5.46167,4.0
1628,fail,2,710.0,100,1.70423,0.07324,5.70329,7.1
1628,fail,3,1129.0,100,1.73066,0.07706,5.69575,11.29
1628,virtual,1,200.0,50,1.67872,0.06,5.2175,4.0
1628,virtual,2,357.0,50,1.7376,0.07843,5.53408,7.14
1628,virtual,3,535.0,50,1.72161,0.07664,5.69159,10.7
1630,fail,1,400.0,100,1.66561,0.0625,5.47292,4.0
1630,fail,2,717.0,100,1.72234,0.07531,5.70595,7.17
1630,fail,3,1135.0,100,1.70802,0.07577,5.68796,11.35
1630,virtual,1,200.0,50,1.76354,0.09,5.31917,4.0
1630,virtual,2,353.0,50,1.71808,0.07365,5.62087,7.06
1630,virtual,3,551.0,50,1.71597,0.0726,5.77344,11.02
1632,fail,1,400.0,100,1.70681,0.08,5.47917,4.0
1632,fail,2,717.0,100,1.69759,0.06695,5.70177,7.17
1632,fail,3,1124.0,100,1.74645,0.0863,5.69573,11.24
1632,virtual,1,200.0,50,1.72946,0.075,5.20083,4.0
1632,virtual,2,369.0,50,1.72399,0.07588,5.4729,7.38
1632,virtual,3,552.0,50,1.77769,0.09783,5.58303,11.04
1634,fail,1,400.0,100,1.65323,0.0575,5.42417,4.0
1634,fail,2,709.0,100,1.75305,0.08463,5.69464,7.09
1634,fail,3,1105.0,100,1.73175,0.07421,5.70452,11.05
1634,virtual,1,200.0,50,1.71954,0.075,5.3925,4.0
1634,virtual,2,362.0,50,1.64195,0.05249,5.67772,7.24
1634,virtual,3,574.0,50,1.80672,0.10453,5.62398,11.48
1636,fail,1,400.0,100,1.69125,0.07,5.42625,4.0
1636,fail,2,719.0,100,1.71462,0.07371,5.68567,7.19
1636,fail,3,1102.0,100,1.71972,0.07623,5.72051,11.02
1636,virtual,1,200.0,50,1.71692,0.08,5.2075,4.0
1636,virtual,2,367.0,50,1.66616,0.0545,5.52589,7.34
1636,virtual,3,526.0,50,1.70202,0.07034,5.8045,10.52
1638,fail,1,400.0,100,1.68748,0.075,5.44542,4.0
