sweep,kind,shell,n_cells,n_anchors,mean_E,coll,mean_q,shell_n
1356,fail,1,400.0,100,1.64736,0.06,5.29917,4.0
1356,fail,2,705.0,100,1.74501,0.08652,5.58156,7.05
1356,fail,3,1115.0,100,1.74613,0.0861,5.68685,11.15
1356,virtual,1,200.0,50,1.68041,0.06,5.30083,4.0
1356,virtual,2,349.0,50,1.70318,0.06877,5.71012,6.98
1356,virtual,3,527.0,50,1.73559,0.08159,5.75142,10.54
1358,fail,1,400.0,100,1.65884,0.0625,5.31542,4.0
1358,fail,2,699.0,100,1.79405,0.10157,5.60014,6.99
1358,fail,3,1130.0,100,1.70019,0.06991,5.66121,11.3
1358,virtual,1,200.0,50,1.76351,0.095,5.33917,4.0
1358,virtual,2,353.0,50,1.6777,0.06516,5.63881,7.06
1358,virtual,3,530.0,50,1.6432,0.04906,5.78994,10.6
1360,fail,1,400.0,100,1.66008,0.0625,5.31125,4.0
1360,fail,2,712.0,100,1.76601,0.08848,5.56835,7.12
1360,fail,3,1117.0,100,1.6885,0.06714,5.65458,11.17
1360,virtual,1,200.0,50,1.68506,0.065,5.34167,4.0
1360,virtual,2,362.0,50,1.73001,0.07735,5.58011,7.24
1360,virtual,3,537.0,50,1.71671,0.07821,5.76257,10.74
1362,fail,1,400.0,100,1.70324,0.0775,5.29917,4.0
1362,fail,2,720.0,100,1.72464,0.07639,5.55394,7.2
1362,fail,3,1117.0,100,1.72071,0.0752,5.65906,11.17
1362,virtual,1,200.0,50,1.67274,0.06,5.435,4.0
1362,virtual,2,399.0,50,1.7327,0.0802,5.54511,7.98
1362,virtual,3,594.0,50,1.71828,0.07407,5.71409,11.88
1364,fail,1,400.0,100,1.67952,0.0675,5.29,4.0
1364,fail,2,704.0,100,1.75668,0.08665,5.5831,7.04
1364,fail,3,1115.0,100,1.77054,0.08789,5.66368,11.15
1364,virtual,1,200.0,50,1.77765,0.09,5.09667,4.0
1364,virtual,2,324.0,50,1.69668,0.0679,5.73251,6.48
1364,virtual,3,490.0,50,1.70295,0.06939,5.83265,9.8
1366,fail,1,400.0,100,1.61143,0.05,5.31,4.0
1366,fail,2,715.0,100,1.71783,0.07413,5.57133,7.15
1366,fail,3,1117.0,100,1.70889,0.0761,5.65816,11.17
1366,virtual,1,200.0,50,1.73311,0.085,5.27083,4.0
1366,virtual,2,352.0,50,1.71874,0.07955,5.58286,7.04
1366,virtual,3,508.0,50,1.77678,0.09646,5.80512,10.16
1368,fail,1,400.0,100,1.70208,0.0725,5.32625,4.0
1368,fail,2,717.0,100,1.77997,0.09344,5.57485,7.17
1368,fail,3,1125.0,100,1.75545,0.08978,5.65837,11.25
1368,virtual,1,200.0,50,1.66023,0.055,5.37,4.0
1368,virtual,2,373.0,50,1.70011,0.06702,5.6059,7.46
1368,virtual,3,544.0,50,1.71316,0.07353,5.81679,10.88
1370,fail,1,400.0,100,1.69973,0.075,5.3225,4.0
1370,fail,2,711.0,100,1.7931,0.09845,5.56915,7.11
1370,fail,3,1133.0,100,1.69863,0.07061,5.64372,11.33
1370,virtual,1,200.0,50,1.6152,0.045,5.38417,4.0
1370,virtual,2,372.0,50,1.72687,0.07796,5.67652,7.44
1370,virtual,3,571.0,50,1.70838,0.0683,5.78517,11.42
1372,fail,1,400.0,100,1.64681,0.06,5.30542,4.0
1372,fail,2,704.0,100,1.72513,0.07955,5.59375,7.04
1372,fail,3,1124.0,100,1.72638,0.08007,5.63479,11.24
1372,virtual,1,200.0,50,1.68841,0.07,5.34583,4.0
1372,virtual,2,371.0,50,1.74668,0.08625,5.63208,7.42
1372,virtual,3,578.0,50,1.72902,0.08131,5.6857,11.56
1374,fail,1,400.0,100,1.66533,0.0675,5.31542,4.0
1374,fail,2,706.0,100,1.73508,0.07932,5.5916,7.06
1374,fail,3,1123.0,100,1.71285,0.07213,5.65019,11.23
1374,virtual,1,200.0,50,1.80675,0.1,5.42833,4.0
1374,virtual,2,355.0,50,1.71119,0.07324,5.70329,7.1
1374,virtual,3,534.0,50,1.75971,0.08427,5.78808,10.68
1376,fail,1,400.0,100,1.6896,0.0675,5.31083,4.0
1376,fail,2,699.0,100,1.75763,0.09013,5.61063,6.99
1376,fail,3,1119.0,100,1.71173,0.07417,5.65237,11.19
1376,virtual,1,200.0,50,1.78737,0.1,5.16917,4.0
1376,virtual,2,357.0,50,1.68952,0.06443,5.56396,7.14
1376,virtual,3,509.0,50,1.66959,0.05697,5.79404,10.18
1378,fail,1,400.0,100,1.63327,0.0525,5.33625,4.0
1378,fail,2,704.0,100,1.74345,0.08523,5.61529,7.04
1378,fail,3,1135.0,100,1.71129,0.07313,5.63642,11.35
1378,virtual,1,200.0,50,1.74774,0.085,5.25583,4.0
1378,virtual,2,344.0,50,1.77697,0.09593,5.63953,6.88
1378,virtual,3,508.0,50,1.77985,0.09646,5.70505,10.16
1380,fail,1,400.0,100,1.7082,0.08,5.33667,4.0
1380,fail,2,710.0,100,1.71886,0.07465,5.60329,7.1
1380,fail,3,1132.0,100,1.75297,0.08304,5.64134,11.32
1380,virtual,1,200.0,50,1.67948,0.065,5.30583,4.0
1380,virtual,2,339.0,50,1.73596,0.0826,5.65733,6.78
1380,virtual,3,536.0,50,1.73874,0.08396,5.69341,10.72
1382,fail,1,400.0,100,1.65793,0.065,5.3125,4.0
1382,fail,2,688.0,100,1.71705,0.07413,5.66279,6.88
1382,fail,3,1136.0,100,1.71374,0.07658,5.6338,11.36
1382,virtual,1,200.0,50,1.88095,0.13,5.27583,4.0
1382,virtual,2,335.0,50,1.69935,0.07164,5.69602,6.7
1382,virtual,3,513.0,50,1.74641,0.08577,5.75666,10.26
1384,fail,1,400.0,100,1.72166,0.085,5.34042,4.0
1384,fail,2,697.0,100,1.74324,0.08178,5.64825,6.97
1384,fail,3,1147.0,100,1.69706,0.07236,5.61755,11.47
1384,virtual,1,200.0,50,1.64643,0.05,5.36833,4.0
1384,virtual,2,358.0,50,1.73102,0.07821,5.68762,7.16
1384,virtual,3,541.0,50,1.67109,0.06285,5.80314,10.82
1386,fail,1,400.0,100,1.63976,0.0575,5.3325,4.0
1386,fail,2,692.0,100,1.72126,0.07225,5.63969,6.92
1386,fail,3,1140.0,100,1.73261,0.08158,5.63202,11.4
1386,virtual,1,200.0,50,1.74854,0.085,5.32333,4.0
1386,virtual,2,339.0,50,1.71515,0.0767,5.66421,6.78
1386,virtual,3,546.0,50,1.7471,0.08608,5.66484,10.92
1388,fail,1,400.0,100,1.61898,0.0525,5.32083,4.0
1388,fail,2,704.0,100,1.71341,0.07386,5.62003,7.04
1388,fail,3,1132.0,100,1.70197,0.07155,5.64399,11.32
1388,virtual,1,200.0,50,1.7812,0.1,5.35167,4.0
1388,virtual,2,347.0,50,1.71015,0.07493,5.71278,6.94
1388,virtual,3,523.0,50,1.73945,0.08413,5.7508,10.46
1390,fail,1,400.0,100,1.67713,0.0675,5.33583,4.0
1390,fail,2,707.0,100,1.73741,0.08062,5.62541,7.07
1390,fail,3,1135.0,100,1.77598,0.09515,5.65977,11.35
1390,virtual,1,200.0,50,1.7125,0.07,5.3275,4.0
1390,virtual,2,351.0,50,1.74675,0.08547,5.72745,7.02
1390,virtual,3,516.0,50,1.71039,0.07171,5.92765,10.32
1392,fail,1,400.0,100,1.64721,0.06,5.34667,4.0
1392,fail,2,705.0,100,1.73786,0.08085,5.65083,7.05
1392,fail,3,1140.0,100,1.73941,0.08333,5.65556,11.4
1392,virtual,1,200.0,50,1.61812,0.04,5.4375,4.0
1392,virtual,2,358.0,50,1.70616,0.07263,5.69739,7.16
1392,virtual,3,522.0,50,1.76627,0.09195,5.84291,10.44
1394,fail,1,400.0,100,1.62189,0.05,5.345,4.0
1394,fail,2,698.0,100,1.73969,0.0788,5.63873,6.98
1394,fail,3,1143.0,100,1.7029,0.06999,5.64071,11.43
1394,virtual,1,200.0,50,1.71864,0.075,5.375,4.0
1394,virtual,2,364.0,50,1.77849,0.09341,5.62317,7.28
1394,virtual,3,552.0,50,1.71358,0.0779,5.77234,11.04
1396,fail,1,400.0,100,1.66878,0.065,5.33167,4.0
1396,fail,2,698.0,100,1.77592,0.09026,5.65449,6.98
1396,fail,3,1131.0,100,1.72655,0.07958,5.64265,11.31
1396,virtual,1,200.0,50,1.69664,0.075,5.32083,4.0
1396,virtual,2,359.0,50,1.73981,0.08635,5.63463,7.18
1396,virtual,3,541.0,50,1.69218,0.07024,5.7785,10.82
1398,fail,1,400.0,100,1.6746,0.0625,5.35458,4.0
1398,fail,2,700.0,100,1.74614,0.08,5.63476,7.0
1398,fail,3,1135.0,100,1.68747,0.06608,5.63201,11.35
1398,virtual,1,200.0,50,1.74911,0.09,5.49917,4.0
1398,virtual,2,394.0,50,1.73814,0.07614,5.58714,7.88
1398,virtual,3,578.0,50,1.70763,0.07093,5.73328,11.56
1400,fail,1,400.0,100,1.67419,0.0675,5.33708,4.0
1400,fail,2,706.0,100,1.74738,0.08215,5.62323,7.06
1400,fail,3,1143.0,100,1.71751,0.07524,5.63007,11.43
1400,virtual,1,200.0,50,1.75043,0.08,5.285,4.0
1400,virtual,2,369.0,50,1.68145,0.06504,5.60072,7.38
1400,virtual,3,553.0,50,1.72704,0.07957,5.78632,11.06
1402,fail,1,400.0,100,1.64416,0.055,5.34583,4.0
1402,fail,2,706.0,100,1.74181,0.08499,5.62795,7.06
1402,fail,3,1141.0,100,1.74315,0.08677,5.63,11.41
1402,virtual,1,200.0,50,1.68881,0.07,5.195,4.0
1402,virtual,2,351.0,50,1.75989,0.09687,5.52089,7.02
1402,virtual,3,512.0,50,1.67292,0.06055,5.72689,10.24
1404,fail,1,400.0,100,1.73766,0.09,5.35292,4.0
1404,fail,2,705.0,100,1.74357,0.08227,5.6253,7.05
1404,fail,3,1151.0,100,1.71762,0.07472,5.62279,11.51
1404,virtual,1,200.0,50,1.77645,0.095,5.18,4.0
1404,virtual,2,332.0,50,1.76595,0.09639,5.52761,6.64
1404,virtual,3,473.0,50,1.73381,0.08034,5.68534,9.46
1406,fail,1,400.0,100,1.7027,0.0775,5.34,4.0
1406,fail,2,701.0,100,1.71755,0.07561,5.62458,7.01
1406,fail,3,1135.0,100,1.69523,0.06872,5.64214,11.35
1406,virtual,1,200.0,50,1.82703,0.105,5.28583,4.0
1406,virtual,2,336.0,50,1.75922,0.09226,5.74554,6.72
1406,virtual,3,517.0,50,1.76369,0.08704,5.83172,10.34
1408,fail,1,400.0,100,1.6453,0.055,5.35542,4.0
1408,fail,2,701.0,100,1.70927,0.07133,5.64075,7.01
1408,fail,3,1146.0,100,1.71151,0.07243,5.63307,11.46
1408,virtual,1,200.0,50,1.68512,0.07,5.25583,4.0
1408,virtual,2,346.0,50,1.67203,0.06069,5.55588,6.92
1408,virtual,3,526.0,50,1.73653,0.08175,5.73669,10.52
1410,fail,1,400.0,100,1.73412,0.09,5.36458,4.0
1410,fail,2,709.0,100,1.72107,0.07334,5.62388,7.09
1410,fail,3,1127.0,100,1.72076,0.07542,5.64626,11.27
1410,virtual,1,200.0,50,1.65884,0.055,5.385,4.0
1410,virtual,2,382.0,50,1.64106,0.04712,5.6274,7.64
1410,virtual,3,572.0,50,1.73915,0.08217,5.73456,11.44
1412,fail,1,400.0,100,1.61225,0.0475,5.36583,4.0
1412,fail,2,708.0,100,1.72752,0.07768,5.63041,7.08
1412,fail,3,1122.0,100,1.76482,0.09091,5.64721,11.22
1412,virtual,1,200.0,50,1.81651,0.105,5.24583,4.0
1412,virtual,2,342.0,50,1.76186,0.08772,5.65741,6.84
1412,virtual,3,512.0,50,1.72765,0.08203,5.74967,10.24
1414,fail,1,400.0,100,1.64854,0.0625,5.35958,4.0
1414,fail,2,696.0,100,1.7543,0.08764,5.65829,6.96
1414,fail,3,1128.0,100,1.71224,0.0727,5.65765,11.28
1414,virtual,1,200.0,50,1.70411,0.075,5.26583,4.0
1414,virtual,2,343.0,50,1.71009,0.07289,5.68367,6.86
1414,virtual,3,514.0,50,1.75488,0.0856,5.73379,10.28
1416,fail,1,400.0,100,1.62232,0.0525,5.34875,4.0
1416,fail,2,697.0,100,1.71143,0.07317,5.65543,6.97
1416,fail,3,1123.0,100,1.70852,0.07213,5.64248,11.23
1416,virtual,1,200.0,50,1.78856,0.1,5.4025,4.0
1416,virtual,2,368.0,50,1.70303,0.07065,5.63723,7.36
1416,virtual,3,566.0,50,1.70462,0.0689,5.70112,11.32
1418,fail,1,400.0,100,1.75392,0.09,5.35625,4.0
1418,fail,2,699.0,100,1.7247,0.07725,5.66023,6.99
1418,fail,3,1128.0,100,1.7633,0.09574,5.65293,11.28
1418,virtual,1,200.0,50,1.76444,0.09,5.23333,4.0
1418,virtual,2,385.0,50,1.70852,0.07013,5.55411,7.7
1418,virtual,3,529.0,50,1.6675,0.05671,5.72684,10.58
1420,fail,1,400.0,100,1.68346,0.0725,5.34208,4.0
1420,fail,2,702.0,100,1.71147,0.07123,5.6472,7.02
1420,fail,3,1118.0,100,1.74216,0.08676,5.66995,11.18
1420,virtual,1,200.0,50,1.72687,0.08,5.34583,4.0
1420,virtual,2,366.0,50,1.76195,0.08743,5.60519,7.32
1420,virtual,3,565.0,50,1.68369,0.06726,5.73628,11.3
1422,fail,1,400.0,100,1.65652,0.06,5.34083,4.0
1422,fail,2,697.0,100,1.73199,0.08321,5.64012,6.97
1422,fail,3,1116.0,100,1.73216,0.08065,5.65711,11.16
1422,virtual,1,200.0,50,1.84936,0.12,5.51917,4.0
1422,virtual,2,366.0,50,1.76111,0.09016,5.7418,7.32
1422,virtual,3,626.0,50,1.73326,0.08307,5.65682,12.52
1424,fail,1,400.0,100,1.63943,0.055,5.34875,4.0
1424,fail,2,696.0,100,1.74912,0.08333,5.65278,6.96
1424,fail,3,1132.0,100,1.72612,0.07686,5.64267,11.32
1424,virtual,1,200.0,50,1.72797,0.08,5.23417,4.0
1424,virtual,2,362.0,50,1.70558,0.06906,5.57505,7.24
1424,virtual,3,524.0,50,1.70545,0.07443,5.76877,10.48
1426,fail,1,400.0,100,1.74257,0.0925,5.34875,4.0
1426,fail,2,694.0,100,1.74317,0.08357,5.6549,6.94
1426,fail,3,1129.0,100,1.7664,0.09212,5.63891,11.29
1426,virtual,1,200.0,50,1.63989,0.045,5.42083,4.0
1426,virtual,2,372.0,50,1.64853,0.05376,5.61066,7.44
1426,virtual,3,566.0,50,1.77079,0.09717,5.73498,11.32
1428,fail,1,400.0,100,1.63946,0.0575,5.35083,4.0
1428,fail,2,690.0,100,1.73323,0.07826,5.66353,6.9
1428,fail,3,1125.0,100,1.69814,0.06756,5.65274,11.25
1428,virtual,1,200.0,50,1.78183,0.095,5.3775,4.0
1428,virtual,2,324.0,50,1.7128,0.07407,5.94393,6.48
1428,virtual,3,522.0,50,1.71295,0.0728,5.87963,10.44
1430,fail,1,400.0,100,1.69676,0.0725,5.33083,4.0
1430,fail,2,704.0,100,1.7249,0.0767,5.63068,7.04
1430,fail,3,1111.0,100,1.71221,0.07471,5.66487,11.11
1430,virtual,1,200.0,50,1.66428,0.06,5.3525,4.0
1430,virtual,2,366.0,50,1.78652,0.09836,5.7204,7.32
1430,virtual,3,562.0,50,1.76978,0.09253,5.77254,11.24
1432,fail,1,400.0,100,1.70927,0.075,5.35458,4.0
1432,fail,2,700.0,100,1.77038,0.09286,5.65762,7.0
1432,fail,3,1117.0,100,1.67729,0.06356,5.65891,11.17
1432,virtual,1,200.0,50,1.66047,0.05,5.2225,4.0
1432,virtual,2,356.0,50,1.74321,0.08146,5.67041,7.12
1432,virtual,3,505.0,50,1.72337,0.07723,5.88383,10.1
1434,fail,1,400.0,100,1.60131,0.045,5.34583,4.0
1434,fail,2,694.0,100,1.7604,0.08501,5.67147,6.94
1434,fail,3,1136.0,100,1.7355,0.07835,5.6228,11.36
1434,virtual,1,200.0,50,1.71386,0.07,5.3625,4.0
1434,virtual,2,363.0,50,1.70952,0.07163,5.61065,7.26
1434,virtual,3,534.0,50,1.7316,0.08052,5.73876,10.68
1436,fail,1,400.0,100,1.64185,0.055,5.32417,4.0
1436,fail,2,696.0,100,1.7607,0.08764,5.65278,6.96
1436,fail,3,1126.0,100,1.70994,0.0746,5.62581,11.26
1436,virtual,1,200.0,50,1.74539,0.08,5.52167,4.0
1436,virtual,2,375.0,50,1.74426,0.08267,5.76889,7.5
1436,virtual,3,575.0,50,1.65291,0.05217,5.87362,11.5
1438,fail,1,400.0,100,1.66747,0.0675,5.34042,4.0
1438,fail,2,707.0,100,1.78897,0.09618,5.64003,7.07
1438,fail,3,1128.0,100,1.73714,0.08067,5.64495,11.28
1438,virtual,1,200.0,50,1.69617,0.07,5.4175,4.0
1438,virtual,2,371.0,50,1.81831,0.11321,5.59838,7.42
1438,virtual,3,565.0,50,1.73511,0.08319,5.73363,11.3
1440,fail,1,400.0,100,1.68987,0.075,5.34292,4.0
1440,fail,2,701.0,100,1.68594,0.06562,5.64527,7.01
1440,fail,3,1135.0,100,1.7333,0.08194,5.62981,11.35
1440,virtual,1,200.0,50,1.8102,0.11,5.34917,4.0
1440,virtual,2,374.0,50,1.78103,0.09893,5.56105,7.48
1440,virtual,3,538.0,50,1.73305,0.07993,5.72305,10.76
1442,fail,1,400.0,100,1.66048,0.0625,5.35667,4.0
1442,fail,2,708.0,100,1.71365,0.07345,5.63465,7.08
1442,fail,3,1140.0,100,1.7313,0.07982,5.61769,11.4
1442,virtual,1,200.0,50,1.86267,0.125,5.25167,4.0
1442,virtual,2,370.0,50,1.76062,0.09189,5.6491,7.4
1442,virtual,3,521.0,50,1.72278,0.07869,5.81414,10.42
1444,fail,1,400.0,100,1.67296,0.065,5.3475,4.0
1444,fail,2,699.0,100,1.68214,0.06152,5.66333,6.99
1444,fail,3,1135.0,100,1.71644,0.07665,5.62526,11.35
1444,virtual,1,200.0,50,1.72033,0.075,5.46,4.0
1444,virtual,2,376.0,50,1.76059,0.08511,5.6219,7.52
1444,virtual,3,610.0,50,1.74562,0.08525,5.58552,12.2
1446,fail,1,400.0,100,1.68214,0.07,5.36958,4.0
1446,fail,2,708.0,100,1.75648,0.08616,5.64572,7.08
1446,fail,3,1148.0,100,1.73856,0.08014,5.62427,11.48
1446,virtual,1,200.0,50,1.76019,0.085,5.20833,4.0
1446,virtual,2,366.0,50,1.76976,0.08743,5.51275,7.32
1446,virtual,3,531.0,50,1.72971,0.07721,5.68895,10.62
1448,fail,1,400.0,100,1.6184,0.05,5.36208,4.0
1448,fail,2,707.0,100,1.72852,0.07638,5.64781,7.07
1448,fail,3,1151.0,100,1.70064,0.0695,5.60064,11.51
1448,virtual,1,200.0,50,1.71496,0.075,5.31583,4.0
1448,virtual,2,375.0,50,1.7169,0.07733,5.62267,7.5
1448,virtual,3,546.0,50,1.735,0.08425,5.68315,10.92
1450,fail,1,400.0,100,1.69281,0.075,5.35,4.0
1450,fail,2,712.0,100,1.77122,0.09129,5.62828,7.12
1450,fail,3,1136.0,100,1.77108,0.09243,5.62617,11.36
1450,virtual,1,200.0,50,1.68436,0.065,5.5075,4.0
1450,virtual,2,365.0,50,1.79783,0.10137,5.67078,7.3
1450,virtual,3,574.0,50,1.77955,0.09582,5.65592,11.48
1452,fail,1,400.0,100,1.69858,0.075,5.34417,4.0
1452,fail,2,711.0,100,1.69869,0.0647,5.62353,7.11
1452,fail,3,1129.0,100,1.71163,0.0744,5.63508,11.29
1452,virtual,1,200.0,50,1.62001,0.04,5.30917,4.0
1452,virtual,2,370.0,50,1.74839,0.08649,5.58649,7.4
1452,virtual,3,547.0,50,1.72523,0.07495,5.73888,10.94
1454,fail,1,400.0,100,1.60518,0.0475,5.33,4.0
1454,fail,2,704.0,100,1.73268,0.07955,5.64702,7.04
1454,fail,3,1135.0,100,1.71146,0.0696,5.61395,11.35
1454,virtual,1,200.0,50,1.80293,0.11,5.2375,4.0
1454,virtual,2,350.0,50,1.73425,0.08,5.58095,7.0
1454,virtual,3,517.0,50,1.78002,0.09478,5.81754,10.34
1456,fail,1,400.0,100,1.65565,0.0625,5.34167,4.0
1456,fail,2,717.0,100,1.72952,0.0781,5.64249,7.17
1456,fail,3,1132.0,100,1.70933,0.0742,5.63442,11.32
1456,virtual,1,200.0,50,1.8321,0.11,5.405,4.0
1456,virtual,2,352.0,50,1.78061,0.09943,5.64394,7.04
1456,virtual,3,563.0,50,1.70172,0.06927,5.64387,11.26
1458,fail,1,400.0,100,1.6818,0.0675,5.33875,4.0
1458,fail,2,719.0,100,1.69107,0.06676,5.63074,7.19
1458,fail,3,1121.0,100,1.72118,0.07583,5.64377,11.21
1458,virtual,1,200.0,50,1.70235,0.07,5.32917,4.0
1458,virtual,2,349.0,50,1.7055,0.07163,5.58883,6.98
1458,virtual,3,536.0,50,1.72933,0.08022,5.68159,10.72
1460,fail,1,400.0,100,1.70877,0.0775,5.35542,4.0
1460,fail,2,713.0,100,1.68187,0.06311,5.67251,7.13
1460,fail,3,1145.0,100,1.69883,0.06987,5.63231,11.45
1460,virtual,1,200.0,50,1.83761,0.12,5.29167,4.0
1460,virtual,2,378.0,50,1.74808,0.08466,5.56878,7.56
1460,virtual,3,535.0,50,1.6822,0.06168,5.72617,10.7
1462,fail,1,400.0,100,1.67424,0.0675,5.34167,4.0
1462,fail,2,716.0,100,1.74094,0.0824,5.64362,7.16
1462,fail,3,1153.0,100,1.70729,0.07285,5.61463,11.53
1462,virtual,1,200.0,50,1.69116,0.075,5.38583,4.0
1462,virtual,2,362.0,50,1.83352,0.11878,5.62707,7.24
1462,virtual,3,518.0,50,1.71178,0.07722,5.81789,10.36
1464,fail,1,400.0,100,1.63909,0.06,5.33917,4.0
1464,fail,2,713.0,100,1.73661,0.07854,5.64259,7.13
1464,fail,3,1144.0,100,1.72981,0.07955,5.61655,11.44
1464,virtual,1,200.0,50,1.75541,0.085,5.3075,4.0
1464,virtual,2,374.0,50,1.65198,0.0508,5.59848,7.48
1464,virtual,3,561.0,50,1.71122,0.06952,5.77035,11.22
1466,fail,1,400.0,100,1.66276,0.065,5.31875,4.0
1466,fail,2,710.0,100,1.77195,0.09014,5.65047,7.1
1466,fail,3,1136.0,100,1.71564,0.07746,5.62353,11.36
1466,virtual,1,200.0,50,1.69677,0.065,5.24583,4.0
1466,virtual,2,360.0,50,1.72371,0.08056,5.53009,7.2
1466,virtual,3,529.0,50,1.69694,0.06805,5.68746,10.58
1468,fail,1,400.0,100,1.72156,0.085,5.31625,4.0
1468,fail,2,718.0,100,1.74914,0.08357,5.65947,7.18
1468,fail,3,1128.0,100,1.73027,0.07979,5.66386,11.28
1468,virtual,1,200.0,50,1.68741,0.07,5.36583,4.0
1468,virtual,2,353.0,50,1.75561,0.08782,5.65486,7.06
1468,virtual,3,504.0,50,1.71373,0.07143,5.72321,10.08
1470,fail,1,400.0,100,1.67439,0.0675,5.33208,4.0
1470,fail,2,718.0,100,1.74909,0.08774,5.63672,7.18
1470,fail,3,1126.0,100,1.73314,0.08171,5.63943,11.26
1470,virtual,1,200.0,50,1.69727,0.07,5.36583,4.0
1470,virtual,2,373.0,50,1.73344,0.08311,5.66086,7.46
1470,virtual,3,569.0,50,1.6544,0.05448,5.76508,11.38
1472,fail,1,400.0,100,1.64878,0.055,5.33792,4.0
1472,fail,2,720.0,100,1.73939,0.08194,5.64398,7.2
1472,fail,3,1127.0,100,1.73819,0.08075,5.65824,11.27
1472,virtual,1,200.0,50,1.68904,0.065,5.24917,4.0
1472,virtual,2,363.0,50,1.71336,0.07438,5.57438,7.26
1472,virtual,3,516.0,50,1.73164,0.07946,5.70801,10.32
1474,fail,1,400.0,100,1.64009,0.0525,5.34125,4.0
1474,fail,2,724.0,100,1.72378,0.07459,5.6326,7.24
1474,fail,3,1123.0,100,1.73672,0.08103,5.65153,11.23
1474,virtual,1,200.0,50,1.74506,0.085,5.27,4.0
1474,virtual,2,344.0,50,1.69647,0.06686,5.61725,6.88
1474,virtual,3,506.0,50,1.80413,0.10672,5.76746,10.12
1476,fail,1,400.0,100,1.70359,0.0775,5.3375,4.0
1476,fail,2,718.0,100,1.69675,0.06825,5.61838,7.18
1476,fail,3,1131.0,100,1.72024,0.07604,5.62629,11.31
1476,virtual,1,200.0,50,1.79643,0.1,5.1775,4.0
1476,virtual,2,354.0,50,1.70958,0.07345,5.53484,7.08
1476,virtual,3,514.0,50,1.6947,0.07004,5.76427,10.28
1478,fail,1,400.0,100,1.67568,0.0675,5.34708,4.0
1478,fail,2,718.0,100,1.7041,0.07103,5.63695,7.18
1478,fail,3,1151.0,100,1.71572,0.07559,5.62265,11.51
1478,virtual,1,200.0,50,1.70729,0.075,5.4225,4.0
1478,virtual,2,361.0,50,1.66576,0.05817,5.7193,7.22
1478,virtual,3,533.0,50,1.70696,0.07129,5.77548,10.66
1480,fail,1,400.0,100,1.60138,0.0425,5.33833,4.0
1480,fail,2,726.0,100,1.72483,0.07576,5.61708,7.26
1480,fail,3,1152.0,100,1.71442,0.07639,5.62948,11.52
1480,virtual,1,200.0,50,1.70304,0.07,5.155,4.0
1480,virtual,2,346.0,50,1.69906,0.07225,5.60886,6.92
1480,virtual,3,507.0,50,1.77045,0.09467,5.74786,10.14
1482,fail,1,400.0,100,1.68114,0.07,5.33083,4.0
1482,fail,2,713.0,100,1.73101,0.07714,5.62903,7.13
1482,fail,3,1141.0,100,1.72006,0.07362,5.62635,11.41
1482,virtual,1,200.0,50,1.69913,0.075,5.18667,4.0
1482,virtual,2,344.0,50,1.77465,0.09593,5.57171,6.88
1482,virtual,3,529.0,50,1.74414,0.08507,5.73724,10.58
1484,fail,1,400.0,100,1.6498,0.06,5.34125,4.0
1484,fail,2,715.0,100,1.76325,0.08811,5.61259,7.15
1484,fail,3,1137.0,100,1.7641,0.09059,5.61052,11.37
1484,virtual,1,200.0,50,1.70918,0.075,5.31333,4.0
1484,virtual,2,348.0,50,1.77704,0.10057,5.55795,6.96
1484,virtual,3,523.0,50,1.77276,0.09369,5.67973,10.46
1486,fail,1,400.0,100,1.69357,0.0725,5.34292,4.0
1486,fail,2,714.0,100,1.70566,0.07003,5.61275,7.14
1486,fail,3,1140.0,100,1.72783,0.07807,5.61126,11.4
1486,virtual,1,200.0,50,1.88364,0.13,5.3025,4.0
1486,virtual,2,368.0,50,1.65705,0.05163,5.61821,7.36
1486,virtual,3,569.0,50,1.72101,0.07909,5.71441,11.38
1488,fail,1,400.0,100,1.64532,0.06,5.33292,4.0
1488,fail,2,720.0,100,1.70029,0.06528,5.6162,7.2
1488,fail,3,1139.0,100,1.7465,0.08516,5.61194,11.39
1488,virtual,1,200.0,50,1.66043,0.055,5.42333,4.0
1488,virtual,2,352.0,50,1.70128,0.06818,5.63352,7.04
1488,virtual,3,584.0,50,1.77451,0.09247,5.6524,11.68
1490,fail,1,400.0,100,1.66232,0.0625,5.32542,4.0
1490,fail,2,715.0,100,1.78541,0.0979,5.6331,7.15
1490,fail,3,1116.0,100,1.67828,0.06004,5.62366,11.16
1490,virtual,1,200.0,50,1.83366,0.115,5.44583,4.0
1490,virtual,2,363.0,50,1.75073,0.08815,5.73875,7.26
1490,virtual,3,563.0,50,1.68844,0.06217,5.84399,11.26
1492,fail,1,400.0,100,1.74848,0.095,5.31083,4.0
1492,fail,2,717.0,100,1.77126,0.08926,5.61808,7.17
1492,fail,3,1111.0,100,1.73407,0.08101,5.61551,11.11
1492,virtual,1,200.0,50,1.73895,0.09,5.22917,4.0
1492,virtual,2,352.0,50,1.6822,0.0625,5.509,7.04
1492,virtual,3,497.0,50,1.71706,0.07847,5.70926,9.94
1494,fail,1,400.0,100,1.68068,0.0725,5.30667,4.0
1494,fail,2,699.0,100,1.67963,0.06152,5.65236,6.99
1494,fail,3,1126.0,100,1.75581,0.08792,5.59888,11.26
1494,virtual,1,200.0,50,1.65864,0.055,5.22917,4.0
