sweep,kind,shell,n_cells,n_anchors,mean_E,coll,mean_q,shell_n
1538,closed,2,718.0,100,1.71327,0.07382,5.69847,7.18
1538,closed,3,1123.0,100,1.71438,0.07569,5.75542,11.23
1538,virtual,1,200.0,50,1.70052,0.075,5.34333,4.0
1538,virtual,2,353.0,50,1.77041,0.09348,5.66431,7.06
1538,virtual,3,559.0,50,1.71899,0.07513,5.72898,11.18
1540,closed,1,400.0,100,1.7402,0.08,5.39875,4.0
1540,closed,2,713.0,100,1.72013,0.07433,5.70056,7.13
1540,closed,3,1118.0,100,1.74175,0.08318,5.74702,11.18
1540,virtual,1,200.0,50,1.82809,0.115,5.42917,4.0
1540,virtual,2,373.0,50,1.69639,0.06702,5.62288,7.46
1540,virtual,3,574.0,50,1.71579,0.07491,5.78746,11.48
1542,closed,1,400.0,100,1.8248,0.115,5.41333,4.0
1542,closed,2,717.0,100,1.74198,0.08229,5.71502,7.17
1542,closed,3,1111.0,100,1.73874,0.08281,5.74842,11.11
1542,virtual,1,200.0,50,1.66369,0.06,5.1975,4.0
1542,virtual,2,352.0,50,1.67221,0.05966,5.50284,7.04
1542,virtual,3,505.0,50,1.68945,0.06733,5.63432,10.1
1544,closed,1,400.0,100,1.72012,0.0775,5.42042,4.0
1544,closed,2,716.0,100,1.70658,0.07263,5.70461,7.16
1544,closed,3,1118.0,100,1.72894,0.07871,5.77162,11.18
1544,virtual,1,200.0,50,1.79142,0.105,5.38667,4.0
1544,virtual,2,360.0,50,1.69744,0.06667,5.57546,7.2
1544,virtual,3,585.0,50,1.73931,0.07863,5.61852,11.7
1546,closed,1,400.0,100,1.761,0.09,5.40542,4.0
1546,closed,2,706.0,100,1.71343,0.07365,5.72167,7.06
1546,closed,3,1114.0,100,1.75155,0.08528,5.77229,11.14
1546,virtual,1,200.0,50,1.67444,0.06,5.31833,4.0
1546,virtual,2,371.0,50,1.7384,0.08086,5.53459,7.42
1546,virtual,3,527.0,50,1.70969,0.06831,5.69956,10.54
1548,closed,1,400.0,100,1.79238,0.1025,5.415,4.0
1548,closed,2,711.0,100,1.73917,0.08298,5.7166,7.11
1548,closed,3,1107.0,100,1.71189,0.07227,5.78681,11.07
1548,virtual,1,200.0,50,1.69621,0.065,5.30083,4.0
1548,virtual,2,365.0,50,1.85219,0.12329,5.54201,7.3
1548,virtual,3,560.0,50,1.70288,0.06964,5.58869,11.2
1550,closed,1,400.0,100,1.7662,0.095,5.41167,4.0
1550,closed,2,711.0,100,1.69968,0.07173,5.73371,7.11
1550,closed,3,1114.0,100,1.76337,0.09246,5.78396,11.14
1550,virtual,1,200.0,50,1.7418,0.08,5.39417,4.0
1550,virtual,2,348.0,50,1.73268,0.08621,5.63889,6.96
1550,virtual,3,542.0,50,1.69127,0.06827,5.73862,10.84
1552,closed,1,400.0,100,1.74989,0.085,5.41583,4.0
1552,closed,2,719.0,100,1.7596,0.08484,5.68938,7.19
1552,closed,3,1118.0,100,1.71793,0.07513,5.75164,11.18
1552,virtual,1,200.0,50,1.62595,0.045,5.3625,4.0
1552,virtual,2,346.0,50,1.73894,0.08092,5.71098,6.92
1552,virtual,3,552.0,50,1.68672,0.06522,5.68539,11.04
1554,closed,1,400.0,100,1.76309,0.09,5.43042,4.0
1554,closed,2,719.0,100,1.657,0.05563,5.71187,7.19
1554,closed,3,1125.0,100,1.70255,0.07111,5.76163,11.25
1554,virtual,1,200.0,50,1.71685,0.075,5.3525,4.0
1554,virtual,2,350.0,50,1.75985,0.08857,5.72524,7.0
1554,virtual,3,534.0,50,1.7553,0.08801,5.74282,10.68
1556,closed,1,400.0,100,1.75793,0.0875,5.45,4.0
1556,closed,2,723.0,100,1.70294,0.07192,5.69986,7.23
1556,closed,3,1138.0,100,1.78528,0.09666,5.76289,11.38
1556,virtual,1,200.0,50,1.69617,0.07,5.2625,4.0
1556,virtual,2,380.0,50,1.76561,0.08684,5.55833,7.6
1556,virtual,3,515.0,50,1.70303,0.07184,5.78932,10.3
1558,closed,1,400.0,100,1.75705,0.0925,5.43,4.0
1558,closed,2,725.0,100,1.72449,0.07724,5.68736,7.25
1558,closed,3,1117.0,100,1.72641,0.07878,5.77171,11.17
1558,virtual,1,200.0,50,1.74532,0.09,5.2125,4.0
1558,virtual,2,333.0,50,1.71006,0.06607,5.62112,6.66
1558,virtual,3,513.0,50,1.70122,0.07018,5.66667,10.26
1560,closed,1,400.0,100,1.73864,0.0775,5.42042,4.0
1560,closed,2,724.0,100,1.7077,0.0732,5.68946,7.24
1560,closed,3,1107.0,100,1.71037,0.07407,5.77612,11.07
1560,virtual,1,200.0,50,1.71964,0.075,5.48417,4.0
1560,virtual,2,374.0,50,1.76807,0.09091,5.57843,7.48
1560,virtual,3,601.0,50,1.72359,0.07654,5.58874,12.02
1562,closed,1,400.0,100,1.77559,0.0975,5.40792,4.0
1562,closed,2,721.0,100,1.73582,0.08183,5.68539,7.21
1562,closed,3,1109.0,100,1.7421,0.08476,5.77713,11.09
1562,virtual,1,200.0,50,1.7663,0.09,5.34167,4.0
1562,virtual,2,342.0,50,1.68695,0.0614,5.70419,6.84
1562,virtual,3,521.0,50,1.72664,0.07678,5.81926,10.42
1564,closed,1,400.0,100,1.77884,0.0925,5.39208,4.0
1564,closed,2,710.0,100,1.73957,0.08451,5.6885,7.1
1564,closed,3,1101.0,100,1.68366,0.06358,5.77581,11.01
1564,virtual,1,200.0,50,1.80031,0.1,5.37167,4.0
1564,virtual,2,370.0,50,1.79711,0.1,5.55991,7.4
1564,virtual,3,521.0,50,1.78311,0.09789,5.72553,10.42
1566,closed,1,400.0,100,1.70396,0.075,5.37375,4.0
1566,closed,2,700.0,100,1.67271,0.06143,5.70381,7.0
1566,closed,3,1100.0,100,1.76637,0.09091,5.80227,11.0
1566,virtual,1,200.0,50,1.74526,0.08,5.36583,4.0
1566,virtual,2,362.0,50,1.7369,0.08011,5.73803,7.24
1566,virtual,3,570.0,50,1.70231,0.06842,5.7655,11.4
1568,closed,1,400.0,100,1.74134,0.0825,5.3825,4.0
1568,closed,2,711.0,100,1.77877,0.09283,5.69292,7.11
1568,closed,3,1097.0,100,1.74153,0.08022,5.78274,10.97
1568,virtual,1,200.0,50,1.75173,0.085,5.32,4.0
1568,virtual,2,365.0,50,1.74726,0.08493,5.57169,7.3
1568,virtual,3,526.0,50,1.76651,0.08745,5.76489,10.52
1570,closed,1,400.0,100,1.67908,0.065,5.39292,4.0
1570,closed,2,699.0,100,1.74902,0.08727,5.73748,6.99
1570,closed,3,1095.0,100,1.77015,0.09406,5.79254,10.95
1570,virtual,1,200.0,50,1.70713,0.07,5.35167,4.0
1570,virtual,2,355.0,50,1.70399,0.07042,5.65305,7.1
1570,virtual,3,516.0,50,1.75588,0.07946,5.76518,10.32
1572,closed,1,400.0,100,1.7831,0.0975,5.39333,4.0
1572,closed,2,699.0,100,1.72745,0.07725,5.72461,6.99
1572,closed,3,1105.0,100,1.72185,0.07783,5.78748,11.05
1572,virtual,1,200.0,50,1.68552,0.07,5.36333,4.0
1572,virtual,2,351.0,50,1.82887,0.11396,5.63295,7.02
1572,virtual,3,538.0,50,1.73981,0.08736,5.69981,10.76
1574,closed,1,400.0,100,1.74267,0.085,5.39167,4.0
1574,closed,2,703.0,100,1.76478,0.09104,5.71693,7.03
1574,closed,3,1100.0,100,1.76498,0.09182,5.81955,11.0
1574,virtual,1,200.0,50,1.76503,0.09,5.2525,4.0
1574,virtual,2,344.0,50,1.83217,0.11047,5.70736,6.88
1574,virtual,3,513.0,50,1.77511,0.09747,5.74659,10.26
1576,closed,1,400.0,100,1.74705,0.0825,5.38583,4.0
1576,closed,2,702.0,100,1.74955,0.08405,5.7189,7.02
1576,closed,3,1102.0,100,1.70233,0.06897,5.78479,11.02
1576,virtual,1,200.0,50,1.73968,0.085,5.27583,4.0
1576,virtual,2,375.0,50,1.73233,0.08,5.48667,7.5
1576,virtual,3,527.0,50,1.72481,0.0797,5.70462,10.54
1578,closed,1,400.0,100,1.72423,0.0775,5.37958,4.0
1578,closed,2,710.0,100,1.7132,0.07183,5.68944,7.1
1578,closed,3,1104.0,100,1.74053,0.08424,5.76872,11.04
1578,virtual,1,200.0,50,1.67729,0.065,5.26167,4.0
1578,virtual,2,351.0,50,1.69459,0.07123,5.64245,7.02
1578,virtual,3,544.0,50,1.71772,0.07353,5.69638,10.88
1580,closed,1,400.0,100,1.67552,0.0625,5.36333,4.0
1580,closed,2,706.0,100,1.73689,0.07507,5.69712,7.06
1580,closed,3,1103.0,100,1.72831,0.07888,5.77894,11.03
1580,virtual,1,200.0,50,1.74579,0.08,5.7,4.0
1580,virtual,2,407.0,50,1.7467,0.08354,5.7674,8.14
1580,virtual,3,657.0,50,1.69969,0.06545,5.79756,13.14
1582,closed,1,400.0,100,1.70892,0.07,5.36833,4.0
1582,closed,2,698.0,100,1.74944,0.08309,5.72779,6.98
1582,closed,3,1106.0,100,1.78603,0.09855,5.74729,11.06
1582,virtual,1,200.0,50,1.6973,0.065,5.39833,4.0
1582,virtual,2,366.0,50,1.64879,0.05464,5.74317,7.32
1582,virtual,3,574.0,50,1.72021,0.07666,5.74797,11.48
1584,closed,1,400.0,100,1.71136,0.07,5.37958,4.0
1584,closed,2,699.0,100,1.78819,0.10014,5.72222,6.99
1584,closed,3,1110.0,100,1.73127,0.07748,5.75796,11.1
1584,virtual,1,200.0,50,1.68844,0.065,5.25583,4.0
1584,virtual,2,332.0,50,1.7339,0.08133,5.70934,6.64
1584,virtual,3,519.0,50,1.70783,0.07514,5.73828,10.38
1586,closed,1,400.0,100,1.68365,0.0675,5.39208,4.0
1586,closed,2,707.0,100,1.73126,0.07779,5.7091,7.07
1586,closed,3,1093.0,100,1.7136,0.07136,5.79323,10.93
1586,virtual,1,200.0,50,1.79175,0.095,5.38,4.0
1586,virtual,2,381.0,50,1.66687,0.06037,5.56168,7.62
1586,virtual,3,595.0,50,1.74654,0.08571,5.69608,11.9
1588,closed,1,400.0,100,1.71974,0.0675,5.39167,4.0
1588,closed,2,707.0,100,1.70114,0.07072,5.70627,7.07
1588,closed,3,1102.0,100,1.73149,0.07985,5.79537,11.02
1588,virtual,1,200.0,50,1.74267,0.085,5.36,4.0
1588,virtual,2,349.0,50,1.66922,0.05444,5.66189,6.98
1588,virtual,3,554.0,50,1.72721,0.08123,5.64952,11.08
1590,closed,1,400.0,100,1.76379,0.09,5.39083,4.0
1590,closed,2,702.0,100,1.72969,0.07835,5.6897,7.02
1590,closed,3,1105.0,100,1.69239,0.06787,5.78522,11.05
1590,virtual,1,200.0,50,1.73354,0.08,5.36583,4.0
1590,virtual,2,368.0,50,1.87114,0.12772,5.64493,7.36
1590,virtual,3,546.0,50,1.7035,0.07143,5.84615,10.92
1592,closed,1,400.0,100,1.85606,0.1175,5.38583,4.0
1592,closed,2,699.0,100,1.71799,0.08011,5.69361,6.99
1592,closed,3,1098.0,100,1.72754,0.07741,5.78658,10.98
1592,virtual,1,200.0,50,1.65376,0.055,5.4325,4.0
1592,virtual,2,387.0,50,1.72882,0.0801,5.67442,7.74
1592,virtual,3,583.0,50,1.69427,0.07033,5.75643,11.66
1594,closed,1,400.0,100,1.80139,0.1025,5.3875,4.0
1594,closed,2,696.0,100,1.69442,0.06609,5.69373,6.96
1594,closed,3,1104.0,100,1.74681,0.08424,5.78185,11.04
1594,virtual,1,200.0,50,1.65018,0.055,5.325,4.0
1594,virtual,2,351.0,50,1.72177,0.07977,5.63438,7.02
1594,virtual,3,516.0,50,1.74881,0.08527,5.7458,10.32
1596,closed,1,400.0,100,1.78632,0.0975,5.37958,4.0
1596,closed,2,709.0,100,1.75798,0.08886,5.67607,7.09
1596,closed,3,1091.0,100,1.71194,0.06966,5.79575,10.91
1596,virtual,1,200.0,50,1.76444,0.085,5.31833,4.0
1596,virtual,2,366.0,50,1.71727,0.07923,5.51548,7.32
1596,virtual,3,544.0,50,1.76593,0.09007,5.6829,10.88
1598,closed,1,400.0,100,1.70155,0.07,5.38208,4.0
1598,closed,2,703.0,100,1.73634,0.07966,5.67544,7.03
1598,closed,3,1099.0,100,1.7343,0.0828,5.78162,10.99
1598,virtual,1,200.0,50,1.70819,0.075,5.38417,4.0
1598,virtual,2,380.0,50,1.65422,0.05263,5.53904,7.6
1598,virtual,3,549.0,50,1.69216,0.06557,5.61597,10.98
1600,closed,1,400.0,100,1.75088,0.0925,5.3875,4.0
1600,closed,2,716.0,100,1.73354,0.0824,5.64548,7.16
1600,closed,3,1110.0,100,1.74122,0.08108,5.76231,11.1
1600,virtual,1,200.0,50,1.77373,0.1,5.335,4.0
1600,virtual,2,353.0,50,1.67702,0.06232,5.48111,7.06
1600,virtual,3,517.0,50,1.71816,0.07544,5.68536,10.34
1602,closed,1,400.0,100,1.71209,0.0725,5.38333,4.0
1602,closed,2,720.0,100,1.72462,0.075,5.64051,7.2
1602,closed,3,1091.0,100,1.7392,0.08249,5.79316,10.91
1602,virtual,1,200.0,50,1.70799,0.075,5.34167,4.0
1602,virtual,2,378.0,50,1.77869,0.09524,5.49868,7.56
1602,virtual,3,542.0,50,1.72845,0.07934,5.65406,10.84
1604,closed,1,400.0,100,1.72455,0.0775,5.36542,4.0
1604,closed,2,715.0,100,1.70729,0.07273,5.66014,7.15
1604,closed,3,1096.0,100,1.73439,0.08394,5.78117,10.96
1604,virtual,1,200.0,50,1.73215,0.075,5.335,4.0
1604,virtual,2,366.0,50,1.76037,0.08743,5.648,7.32
1604,virtual,3,556.0,50,1.80953,0.10612,5.72632,11.12
1606,closed,1,400.0,100,1.71253,0.0725,5.36208,4.0
1606,closed,2,716.0,100,1.68211,0.06285,5.66224,7.16
1606,closed,3,1099.0,100,1.78143,0.09554,5.77737,10.99
1606,virtual,1,200.0,50,1.82085,0.11,5.28583,4.0
1606,virtual,2,383.0,50,1.72828,0.07833,5.55701,7.66
1606,virtual,3,553.0,50,1.72818,0.07595,5.70916,11.06
1608,closed,1,400.0,100,1.72508,0.08,5.38,4.0
1608,closed,2,722.0,100,1.72523,0.07756,5.66205,7.22
1608,closed,3,1112.0,100,1.73764,0.07914,5.7485,11.12
1608,virtual,1,200.0,50,1.72996,0.08,5.30167,4.0
1608,virtual,2,367.0,50,1.7359,0.08447,5.6317,7.34
1608,virtual,3,551.0,50,1.67842,0.06171,5.65124,11.02
1610,closed,1,400.0,100,1.75871,0.09,5.37042,4.0
1610,closed,2,725.0,100,1.71476,0.07034,5.64552,7.25
1610,closed,3,1115.0,100,1.7466,0.08251,5.76891,11.15
1610,virtual,1,200.0,50,1.773,0.09,5.26667,4.0
1610,virtual,2,384.0,50,1.68665,0.0625,5.48047,7.68
1610,virtual,3,536.0,50,1.77636,0.09701,5.7102,10.72
1612,closed,1,400.0,100,1.68248,0.06,5.37292,4.0
1612,closed,2,716.0,100,1.66649,0.05726,5.66061,7.16
1612,closed,3,1119.0,100,1.722,0.07775,5.75112,11.19
1612,virtual,1,200.0,50,1.91988,0.145,5.22583,4.0
1612,virtual,2,347.0,50,1.68358,0.06628,5.46782,6.94
1612,virtual,3,537.0,50,1.77812,0.09311,5.55959,10.74
1614,closed,1,400.0,100,1.72787,0.08,5.39667,4.0
1614,closed,2,720.0,100,1.68818,0.06528,5.6456,7.2
1614,closed,3,1130.0,100,1.74988,0.08584,5.74012,11.3
1614,virtual,1,200.0,50,1.80765,0.105,5.29583,4.0
1614,virtual,2,376.0,50,1.67131,0.05851,5.53369,7.52
1614,virtual,3,554.0,50,1.75682,0.08664,5.70427,11.08
1616,closed,1,400.0,100,1.77081,0.0875,5.37208,4.0
1616,closed,2,721.0,100,1.67912,0.06241,5.63061,7.21
1616,closed,3,1133.0,100,1.75504,0.0865,5.71918,11.33
1616,virtual,1,200.0,50,1.70036,0.07,5.26167,4.0
1616,virtual,2,381.0,50,1.80137,0.09974,5.48513,7.62
1616,virtual,3,545.0,50,1.7454,0.08257,5.67676,10.9
1618,closed,1,400.0,100,1.78473,0.0975,5.36625,4.0
1618,closed,2,733.0,100,1.6938,0.06412,5.62324,7.33
1618,closed,3,1114.0,100,1.69469,0.06732,5.74282,11.14
1618,virtual,1,200.0,50,1.73862,0.08,5.28417,4.0
1618,virtual,2,377.0,50,1.72232,0.07692,5.53006,7.54
1618,virtual,3,569.0,50,1.7308,0.07909,5.66784,11.38
1620,closed,1,400.0,100,1.70261,0.0675,5.38,4.0
1620,closed,2,722.0,100,1.78579,0.09834,5.62281,7.22
1620,closed,3,1129.0,100,1.70333,0.07263,5.72808,11.29
1620,virtual,1,200.0,50,1.7203,0.08,5.3675,4.0
1620,virtual,2,378.0,50,1.81073,0.10847,5.56173,7.56
1620,virtual,3,573.0,50,1.74912,0.08551,5.68179,11.46
1622,closed,1,400.0,100,1.74282,0.085,5.37042,4.0
1622,closed,2,731.0,100,1.76794,0.09302,5.62335,7.31
1622,closed,3,1127.0,100,1.74113,0.08252,5.7446,11.27
1622,virtual,1,200.0,50,1.73334,0.08,5.27917,4.0
1622,virtual,2,355.0,50,1.6899,0.06479,5.62817,7.1
1622,virtual,3,544.0,50,1.77997,0.09375,5.66697,10.88
1624,closed,1,400.0,100,1.76824,0.095,5.36458,4.0
1624,closed,2,719.0,100,1.78176,0.09736,5.62865,7.19
1624,closed,3,1124.0,100,1.72111,0.07562,5.73176,11.24
1624,virtual,1,200.0,50,1.75538,0.09,5.315,4.0
1624,virtual,2,385.0,50,1.69032,0.06494,5.52121,7.7
1624,virtual,3,596.0,50,1.70412,0.07047,5.70162,11.92
1626,closed,1,400.0,100,1.73633,0.08,5.37375,4.0
1626,closed,2,721.0,100,1.73393,0.07767,5.63292,7.21
1626,closed,3,1125.0,100,1.74246,0.08444,5.70904,11.25
1626,virtual,1,200.0,50,1.69548,0.07,5.2,4.0
1626,virtual,2,377.0,50,1.73881,0.08223,5.46817,7.54
1626,virtual,3,547.0,50,1.68939,0.06764,5.63254,10.94
1628,closed,1,400.0,100,1.71859,0.0725,5.36208,4.0
1628,closed,2,718.0,100,1.7471,0.08635,5.63045,7.18
1628,closed,3,1119.0,100,1.72184,0.07596,5.69943,11.19
1628,virtual,1,200.0,50,1.76802,0.09,5.3175,4.0
1628,virtual,2,364.0,50,1.74958,0.08242,5.63049,7.28
1628,virtual,3,560.0,50,1.7686,0.09464,5.71012,11.2
1630,closed,1,400.0,100,1.70465,0.075,5.35417,4.0
1630,closed,2,718.0,100,1.74602,0.08635,5.63812,7.18
1630,closed,3,1118.0,100,1.70718,0.07245,5.71243,11.18
1630,virtual,1,200.0,50,1.67829,0.065,5.47,4.0
1630,virtual,2,384.0,50,1.68541,0.0625,5.60417,7.68
1630,virtual,3,600.0,50,1.73958,0.07833,5.67917,12.0
1632,closed,1,400.0,100,1.73369,0.0775,5.3475,4.0
1632,closed,2,711.0,100,1.73817,0.08298,5.63572,7.11
1632,closed,3,1120.0,100,1.71777,0.07589,5.70699,11.2
1632,virtual,1,200.0,50,1.69939,0.065,5.20917,4.0
1632,virtual,2,351.0,50,1.65562,0.05413,5.50237,7.02
1632,virtual,3,529.0,50,1.72165,0.07561,5.61752,10.58
1634,closed,1,400.0,100,1.67522,0.0625,5.35667,4.0
1634,closed,2,719.0,100,1.75501,0.08901,5.61034,7.19
1634,closed,3,1115.0,100,1.71645,0.07623,5.73019,11.15
1634,virtual,1,200.0,50,1.79938,0.105,5.23667,4.0
1634,virtual,2,338.0,50,1.68313,0.06509,5.62574,6.76
1634,virtual,3,520.0,50,1.75557,0.09038,5.70256,10.4
1636,closed,1,400.0,100,1.77403,0.0925,5.34875,4.0
1636,closed,2,711.0,100,1.76007,0.09142,5.62729,7.11
1636,closed,3,1119.0,100,1.70915,0.07417,5.72758,11.19
1636,virtual,1,200.0,50,1.7199,0.08,5.2775,4.0
1636,virtual,2,362.0,50,1.74519,0.08564,5.59715,7.24
1636,virtual,3,560.0,50,1.75749,0.09107,5.67976,11.2
1638,closed,1,400.0,100,1.74356,0.085,5.33458,4.0
1638,closed,2,718.0,100,1.70146,0.07242,5.62372,7.18
1638,closed,3,1110.0,100,1.72702,0.07928,5.76381,11.1
1638,virtual,1,200.0,50,1.65901,0.06,5.13917,4.0
1638,virtual,2,339.0,50,1.71417,0.07375,5.49459,6.78
1638,virtual,3,458.0,50,1.74738,0.08297,5.80786,9.16
1640,closed,1,400.0,100,1.7062,0.075,5.35917,4.0
1640,closed,2,717.0,100,1.7722,0.09344,5.62204,7.17
1640,closed,3,1126.0,100,1.72232,0.07726,5.72765,11.26
1640,virtual,1,200.0,50,1.64991,0.05,5.37,4.0
1640,virtual,2,381.0,50,1.67202,0.06299,5.61549,7.62
1640,virtual,3,551.0,50,1.76278,0.09256,5.70115,11.02
1642,closed,1,400.0,100,1.64588,0.05,5.35292,4.0
1642,closed,2,714.0,100,1.67322,0.05882,5.61905,7.14
1642,closed,3,1115.0,100,1.72273,0.07534,5.73064,11.15
1642,virtual,1,200.0,50,1.76968,0.095,5.34417,4.0
1642,virtual,2,381.0,50,1.67295,0.06562,5.5105,7.62
1642,virtual,3,521.0,50,1.70344,0.07294,5.71817,10.42
1644,closed,1,400.0,100,1.75803,0.0875,5.36542,4.0
1644,closed,2,718.0,100,1.73222,0.07939,5.62883,7.18
1644,closed,3,1120.0,100,1.74319,0.08571,5.72664,11.2
1644,virtual,1,200.0,50,1.62051,0.055,5.17917,4.0
1644,virtual,2,362.0,50,1.76646,0.0884,5.46409,7.24
1644,virtual,3,509.0,50,1.73344,0.07859,5.71709,10.18
1646,closed,1,400.0,100,1.67457,0.0625,5.34542,4.0
1646,closed,2,719.0,100,1.75965,0.0904,5.62262,7.19
1646,closed,3,1110.0,100,1.69753,0.06847,5.74685,11.1
1646,virtual,1,200.0,50,1.73729,0.085,5.3625,4.0
1646,virtual,2,395.0,50,1.72287,0.07342,5.51603,7.9
1646,virtual,3,574.0,50,1.73916,0.08188,5.65999,11.48
1648,closed,1,400.0,100,1.72778,0.0775,5.36625,4.0
1648,closed,2,723.0,100,1.75846,0.08852,5.61572,7.23
1648,closed,3,1123.0,100,1.74385,0.08192,5.74369,11.23
1648,virtual,1,200.0,50,1.61988,0.045,5.32833,4.0
1648,virtual,2,353.0,50,1.7781,0.08499,5.57413,7.06
1648,virtual,3,541.0,50,1.70914,0.07024,5.70055,10.82
1650,closed,1,400.0,100,1.75455,0.0875,5.38125,4.0
1650,closed,2,724.0,100,1.73596,0.07873,5.62753,7.24
1650,closed,3,1130.0,100,1.72729,0.07699,5.73422,11.3
1650,virtual,1,200.0,50,1.71177,0.075,5.30833,4.0
1650,virtual,2,344.0,50,1.64085,0.04942,5.69913,6.88
1650,virtual,3,549.0,50,1.69209,0.06557,5.75167,10.98
1652,closed,1,400.0,100,1.7013,0.07,5.3675,4.0
1652,closed,2,719.0,100,1.77413,0.09318,5.64302,7.19
1652,closed,3,1122.0,100,1.73623,0.082,5.75535,11.22
1652,virtual,1,200.0,50,1.66591,0.055,5.24333,4.0
1652,virtual,2,353.0,50,1.6833,0.06232,5.58876,7.06
1652,virtual,3,561.0,50,1.67198,0.05882,5.67617,11.22
1654,closed,1,400.0,100,1.78025,0.0925,5.36583,4.0
1654,closed,2,713.0,100,1.74687,0.08696,5.64446,7.13
1654,closed,3,1124.0,100,1.70833,0.07117,5.75593,11.24
1654,virtual,1,200.0,50,1.71536,0.075,5.2175,4.0
1654,virtual,2,347.0,50,1.71243,0.06916,5.6513,6.94
1654,virtual,3,509.0,50,1.76098,0.09037,5.82155,10.18
1656,closed,1,400.0,100,1.76338,0.0925,5.37542,4.0
1656,closed,2,722.0,100,1.74041,0.08449,5.63689,7.22
1656,closed,3,1127.0,100,1.73359,0.07986,5.72981,11.27
1656,virtual,1,200.0,50,1.72169,0.08,5.19917,4.0
1656,virtual,2,356.0,50,1.72974,0.07865,5.51639,7.12
1656,virtual,3,528.0,50,1.75585,0.08523,5.60732,10.56
1658,closed,1,400.0,100,1.71134,0.07,5.38792,4.0
1658,closed,2,724.0,100,1.76253,0.09116,5.63582,7.24
1658,closed,3,1128.0,100,1.76775,0.0922,5.72311,11.28
1658,virtual,1,200.0,50,1.83244,0.115,5.37167,4.0
1658,virtual,2,364.0,50,1.6454,0.0522,5.64515,7.28
1658,virtual,3,555.0,50,1.71615,0.07928,5.70871,11.1
1660,closed,1,400.0,100,1.75948,0.085,5.40375,4.0
1660,closed,2,727.0,100,1.66714,0.05915,5.65337,7.27
1660,closed,3,1143.0,100,1.7247,0.07962,5.7056,11.43
1660,virtual,1,200.0,50,1.72402,0.075,5.335,4.0
1660,virtual,2,358.0,50,1.78623,0.09777,5.65689,7.16
1660,virtual,3,534.0,50,1.71407,0.07303,5.73096,10.68
1662,closed,1,400.0,100,1.73908,0.0775,5.38083,4.0
1662,closed,2,733.0,100,1.75274,0.08731,5.63597,7.33
1662,closed,3,1120.0,100,1.75807,0.08839,5.74524,11.2
1662,virtual,1,200.0,50,1.73699,0.085,5.305,4.0
1662,virtual,2,370.0,50,1.72202,0.07838,5.60946,7.4
1662,virtual,3,550.0,50,1.7536,0.08545,5.69485,11.0
1664,closed,1,400.0,100,1.69395,0.0675,5.36667,4.0
1664,closed,2,737.0,100,1.70385,0.07056,5.61805,7.37
1664,closed,3,1111.0,100,1.75068,0.08461,5.75158,11.11
1664,virtual,1,200.0,50,1.78299,0.09,5.48833,4.0
1664,virtual,2,379.0,50,1.7893,0.10026,5.66711,7.58
1664,virtual,3,579.0,50,1.71663,0.07081,5.76598,11.58
1666,closed,1,400.0,100,1.71733,0.0775,5.36875,4.0
1666,closed,2,739.0,100,1.71581,0.07442,5.60983,7.39
1666,closed,3,1113.0,100,1.71935,0.07727,5.74423,11.13
1666,virtual,1,200.0,50,1.73165,0.08,5.27583,4.0
1666,virtual,2,348.0,50,1.77367,0.09195,5.60201,6.96
1666,virtual,3,530.0,50,1.74091,0.08113,5.65314,10.6
1668,closed,1,400.0,100,1.70611,0.0725,5.36708,4.0
1668,closed,2,720.0,100,1.75839,0.0875,5.63981,7.2
1668,closed,3,1113.0,100,1.74063,0.07996,5.74768,11.13
1668,virtual,1,200.0,50,1.69863,0.075,5.385,4.0
1668,virtual,2,361.0,50,1.73232,0.07756,5.66759,7.22
1668,virtual,3,562.0,50,1.68935,0.06762,5.75267,11.24
1670,closed,1,400.0,100,1.80477,0.0975,5.37667,4.0
1670,closed,2,728.0,100,1.70353,0.07143,5.62454,7.28
1670,closed,3,1122.0,100,1.76099,0.08913,5.73336,11.22
1670,virtual,1,200.0,50,1.83476,0.105,5.2025,4.0
1670,virtual,2,345.0,50,1.76008,0.08986,5.6,6.9
1670,virtual,3,532.0,50,1.73414,0.07707,5.77318,10.64
1672,closed,1,400.0,100,1.77404,0.0975,5.3725,4.0
1672,closed,2,722.0,100,1.67346,0.05817,5.62858,7.22
1672,closed,3,1131.0,100,1.69067,0.0672,5.71721,11.31
1672,virtual,1,200.0,50,1.80914,0.105,5.3325,4.0
1672,virtual,2,376.0,50,1.76764,0.09043,5.54965,7.52
1672,virtual,3,499.0,50,1.76774,0.09218,5.81329,9.98
1674,closed,1,400.0,100,1.70882,0.07,5.3475,4.0
1674,closed,2,718.0,100,1.75768,0.08774,5.63603,7.18
1674,closed,3,1120.0,100,1.7692,0.09464,5.73214,11.2
1674,virtual,1,200.0,50,1.74247,0.085,5.36583,4.0
1674,virtual,2,374.0,50,1.70064,0.06684,5.54902,7.48
1674,virtual,3,557.0,50,1.82175,0.10952,5.71394,11.14
1676,closed,1,400.0,100,1.75068,0.085,5.37958,4.0
1676,closed,2,712.0,100,1.77141,0.09129,5.66245,7.12
1676,closed,3,1120.0,100,1.72392,0.07768,5.73095,11.2
1676,virtual,1,200.0,50,1.71642,0.075,5.39667,4.0
1676,virtual,2,342.0,50,1.69603,0.06433,5.75585,6.84
